RENEWAL_ID,POLICY_ID,CUSTOMER_ID,RENEWAL_DUE_DATE,OLD_PREMIUM,NEW_PREMIUM,PREMIUM_INCREASE_PCT,CLAIM_HISTORY_FLAG,LOYALTY_YEARS,RENEWAL_PROBABILITY,RENEWAL_STATUS,CONTACT_CHANNEL,POLICY_TYPE,SALES_CHANNEL,PAYMENT_MODE,SUM_INSURED,ANNUAL_PREMIUM,RISK_SCORE,RISK_BAND,TOTAL_CLAIMS,TOTAL_CLAIM_AMOUNT,AVG_CLAIM_AMOUNT,MAX_CLAIM_AMOUNT,TOTAL_PAYMENTS_x,AVG_PAYMENT_DELAY_x,MAX_PAYMENT_DELAY_x,TOTAL_PAYMENTS_y,AVG_PAYMENT_DELAY_y,MAX_PAYMENT_DELAY_y,TOTAL_PAYMENTS,AVG_PAYMENT_DELAY,MAX_PAYMENT_DELAY,CUSTOMER_SINCE,CUSTOMER_TENURE_YEARS,AGE,GENDER,MARITAL_STATUS,OCCUPATION,ANNUAL_INCOME,STATE,CREDIT_SCORE,CUSTOMER_RISK_SEGMENT,TARGET_RENEWED,TARGET_CHURN
REN00016610,POL000100744,CUST00027691,2025-05-25,23777,25940,9.097026538251251,No,2,0.8795,Lapsed,SMS,Health,Bancassurance,Annual,190297,23777,494,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-10-31,3.564681724845996,53,Female,Divorced,Salaried,1355721,Rajasthan,727,Medium,0,1
REN00001642,POL000110656,CUST00026715,2025-05-25,11240,12063,7.322064056939502,No,2,0.896,Renewed,Email,Health,Agent,Monthly,589396,11240,323,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-06-19,2.9322381930184807,46,Other,Married,Retired,683333,Gujarat,778,Low,1,0
REN00004703,POL000055168,CUST00077795,2025-05-25,4197,4229,0.7624493685966166,Yes,1,0.808,Renewed,SMS,Travel,Broker,Monthly,329487,4197,448,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-05-31,2.9842573579739904,27,Female,Single,Government Employee,916389,Karnataka,617,Medium,1,0
REN00005928,POL000144035,CUST00000725,2025-05-25,20627,22796,10.51534396664566,Yes,6,0.8102,Renewed,SMS,Term Life,Corporate Partner,Annual,2390687,20627,405,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-06-17,5.938398357289528,35,Female,Married,Business Owner,453098,Odisha,700,Low,1,0
REN00006418,POL000020750,CUST00092173,2025-05-25,13266,14180,6.889793456957636,No,4,0.912,Renewed,Call,Motor,Direct,Annual,591641,13266,353,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-03-13,7.200547570157426,18,Other,Married,Self Employed,4437670,Uttar Pradesh,814,Medium,1,0
REN00007928,POL000028929,CUST00006222,2025-05-25,32923,34378,4.419402849072077,Yes,8,0.864,Renewed,WhatsApp,Term Life,Broker,Annual,9406603,32923,276,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-07-30,3.8193018480492813,19,Female,Married,Salaried,1218719,Delhi,731,Low,1,0
REN00017163,POL000055796,CUST00050131,2025-05-25,16001,17314,8.205737141428662,No,8,0.9408,Lapsed,WhatsApp,Health,Agent,Annual,597950,16001,443,Low,1.0,19415.0,19415.0,19415.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-03-18,0.1861738535249829,42,Other,Single,Government Employee,1859210,Rajasthan,686,Medium,0,1
REN00011710,POL000110962,CUST00032441,2025-05-25,4529,4807,6.1382203576948555,No,6,0.928,Renewed,Agent Visit,Travel,Direct,Annual,204063,4529,442,Low,1.0,38610.0,38610.0,38610.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-03-18,1.1854893908281998,40,Male,Married,Salaried,182583,Rajasthan,778,High,1,0
REN00008243,POL000129584,CUST00038095,2025-05-25,36592,39288,7.367730651508526,No,8,0.944,Cancelled,Agent Visit,Commercial,Bancassurance,Monthly,10796297,36592,439,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-11-18,5.516769336071184,31,Female,Single,Salaried,1376478,Gujarat,804,Low,0,1
REN00009687,POL000064493,CUST00059946,2025-05-25,13140,13856,5.449010654490107,No,5,0.92,Renewed,Call,Health,Online,Monthly,1527381,13140,541,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-09-09,-0.2929500342231348,60,Male,Single,Self Employed,494166,Rajasthan,604,Low,1,0
REN00004045,POL000133206,CUST00036369,2025-05-26,3257,3238,-0.5833589192508444,No,7,0.936,Renewed,SMS,Travel,Broker,Monthly,484061,3257,628,High,1.0,22747.0,22747.0,22747.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-05-08,4.049281314168378,52,Other,Single,Government Employee,554732,Rajasthan,877,Low,1,0
REN00015002,POL000021500,CUST00044689,2025-05-26,20261,21948,8.32634124673017,No,5,0.9151,Renewed,WhatsApp,Motor,Corporate Partner,Annual,373874,20261,404,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-04-12,7.121149897330596,40,Male,Married,Salaried,378656,Rajasthan,817,Low,1,0
REN00000877,POL000077628,CUST00054502,2025-05-26,28219,30041,6.456642687550941,No,6,0.928,Renewed,Agent Visit,Whole Life,Corporate Partner,Annual,5939863,28219,392,Low,1.0,590938.0,590938.0,590938.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-05-21,0.013689253935660506,32,Other,Married,Salaried,1066966,Tamil Nadu,817,Low,1,0
REN00016107,POL000007877,CUST00068580,2025-05-26,22756,23877,4.926173316927404,No,4,0.912,Renewed,Call,Health,Online,Annual,416854,22756,441,Low,1.0,68827.0,68827.0,68827.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-04-05,2.1409993155373033,39,Male,Married,Salaried,717031,Rajasthan,599,Medium,1,0
REN00017664,POL000107574,CUST00077390,2025-05-26,25519,28578,11.987146831772405,No,2,0.8362,Renewed,Call,Commercial,Broker,Monthly,8223192,25519,315,Low,1.0,1137020.0,1137020.0,1137020.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-12-03,2.4777549623545516,28,Female,Single,Business Owner,1203290,Delhi,669,Low,1,0
REN00004712,POL000004648,CUST00033374,2025-05-26,3489,3540,1.4617368873602752,No,3,0.904,Renewed,SMS,Travel,Online,Quarterly,552985,3489,339,Low,1.0,81958.0,81958.0,81958.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-01-27,6.327173169062286,19,Female,Married,Government Employee,1224767,Uttar Pradesh,700,Low,1,0
REN00004062,POL000063361,CUST00036656,2025-05-26,16830,18045,7.219251336898395,No,4,0.912,Renewed,Email,Health,Bancassurance,Annual,352048,16830,500,Medium,1.0,39980.0,39980.0,39980.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-05-13,7.036276522929501,41,Male,Married,Salaried,420658,Gujarat,746,Low,1,0
REN00009900,POL000109048,CUST00067533,2025-05-26,26170,31553,20.569354222392054,No,4,0.7235,Renewed,WhatsApp,Whole Life,Online,Annual,3028841,26170,403,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-02-28,-0.7611225188227242,44,Female,Married,Self Employed,371663,Telangana,816,Low,1,0
REN00005346,POL000009475,CUST00079744,2025-05-26,15511,16678,7.523692863129392,No,2,0.896,Renewed,Call,Motor,Agent,Annual,277258,15511,416,Low,2.0,42519.0,21259.5,33949.0,1.0,8.0,8.0,1.0,8.0,8.0,1.0,8.0,8.0,2018-11-30,6.485968514715948,37,Female,Married,Salaried,2249077,Telangana,553,Low,1,0
REN00013784,POL000047544,CUST00010324,2025-05-26,3027,3229,6.673273868516683,No,8,0.944,Renewed,SMS,Travel,Agent,Monthly,531134,3027,406,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-12-11,-0.5448323066392882,40,Male,Married,Government Employee,1661927,Karnataka,674,Low,1,0
REN00002282,POL000096655,CUST00061884,2025-05-26,13065,13605,4.133180252583238,No,4,0.912,Renewed,Call,Health,Direct,Monthly,769152,13065,285,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-03-08,3.216974674880219,18,Female,Single,Salaried,829484,Uttar Pradesh,610,Low,1,0
REN00014147,POL000138875,CUST00096489,2025-05-26,6624,7336,10.748792270531402,Yes,8,0.8227,Lapsed,Call,Travel,Agent,Quarterly,192284,6624,550,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-07-01,2.9021218343600275,61,Male,Married,Salaried,504143,Gujarat,660,Low,0,1
REN00000614,POL000128058,CUST00001798,2025-05-26,2321,2408,3.7483843171046964,No,7,0.936,Renewed,Agent Visit,Travel,Bancassurance,Annual,214444,2321,425,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-03-10,-0.7885010266940452,46,Male,Married,Salaried,2151662,Tamil Nadu,769,Medium,1,0
REN00000980,POL000031311,CUST00044179,2025-05-26,19009,19837,4.35583144826135,Yes,2,0.816,Renewed,Call,Whole Life,Online,Monthly,3276017,19009,435,Low,1.0,299098.0,299098.0,299098.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-02-16,4.271047227926078,46,Other,Married,Salaried,1014902,Kerala,730,Low,1,0
REN00017465,POL000084712,CUST00064784,2025-05-26,15394,16286,5.7944653761205664,No,8,0.944,Renewed,Call,Motor,Direct,Monthly,483030,15394,349,Low,1.0,13871.0,13871.0,13871.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-06-08,4.963723477070499,33,Other,Single,Professional,279223,Kerala,743,Medium,1,0
REN00018560,POL000044445,CUST00067489,2025-05-26,14621,15292,4.5892893782914985,No,7,0.936,Renewed,SMS,Home,Online,Annual,1638409,14621,354,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-09-03,0.7255304585900069,25,Female,Married,Business Owner,304464,Rajasthan,820,Low,1,0
REN00018826,POL000095833,CUST00041512,2025-05-26,9105,9329,2.460186710598572,No,1,0.888,Renewed,WhatsApp,Home,Agent,Annual,5681107,9105,469,Low,1.0,356719.0,356719.0,356719.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-08-02,4.813141683778234,39,Female,Single,Salaried,414084,Delhi,598,Low,1,0
REN00006894,POL000034851,CUST00054485,2025-05-26,40384,40985,1.4882131537242473,No,7,0.936,Renewed,Agent Visit,Commercial,Online,Annual,8818122,40384,470,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-06-21,1.9301848049281314,40,Male,Married,Salaried,1630448,Odisha,765,Medium,1,0
REN00011620,POL000121893,CUST00011636,2025-05-26,14268,14096,-1.2054948135688253,No,8,0.944,Renewed,Email,Motor,Online,Monthly,1497246,14268,435,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2018-03-09,7.214236824093087,38,Other,Married,Salaried,501640,Karnataka,715,Low,1,0
REN00014445,POL000034888,CUST00013176,2025-05-26,14841,16320,9.965635738831615,No,8,0.9144,Renewed,Call,Health,Agent,Annual,309152,14841,472,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-09-17,6.6885694729637235,49,Male,Single,Salaried,360713,Gujarat,647,Low,1,0
REN00001855,POL000037476,CUST00052305,2025-05-26,50775,59147,16.48842934515017,No,8,0.8167,Renewed,Agent Visit,Commercial,Corporate Partner,Annual,4301359,50775,371,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-12-07,2.4668035592060233,28,Other,Single,Salaried,999201,Odisha,699,Low,1,0
REN00013427,POL000045632,CUST00081269,2025-05-26,40471,45497,12.4187689950829,No,7,0.8697,Renewed,Email,Health,Corporate Partner,Quarterly,1270905,40471,389,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-06-20,1.9329226557152634,31,Other,Single,Salaried,1094191,Telangana,665,High,1,0
REN00015435,POL000108102,CUST00033057,2025-05-26,8648,8829,2.092969472710453,Yes,6,0.848,Renewed,Call,Home,Agent,Monthly,2672051,8648,492,Medium,1.0,103483.0,103483.0,103483.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-06-16,0.9418206707734429,35,Male,Married,Self Employed,735246,West Bengal,701,Medium,1,0
REN00005871,POL000030984,CUST00030897,2025-05-26,10155,11528,13.520433284096503,No,1,0.8051,Renewed,Email,Personal Accident,Direct,Annual,1051519,10155,417,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-08-19,4.766598220396989,49,Other,Single,Government Employee,1054139,West Bengal,662,Medium,1,0
REN00013480,POL000132271,CUST00032066,2025-05-26,19547,22357,14.375607510103853,No,2,0.8003,Renewed,Call,Term Life,Agent,Monthly,6205029,19547,516,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-04-23,-0.9089664613278576,51,Other,Married,Salaried,2899847,Rajasthan,695,Low,1,0
REN00015334,POL000020219,CUST00023631,2025-05-26,9877,10061,1.862913840234889,No,4,0.912,Renewed,Agent Visit,Motor,Broker,Annual,711204,9877,401,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-04-30,-0.9281314168377823,33,Female,Single,Salaried,1000022,Rajasthan,696,Medium,1,0
REN00007976,POL000148456,CUST00017441,2025-05-26,18566,21404,15.286006678875363,Yes,4,0.7227,Renewed,Call,Motor,Corporate Partner,Annual,893551,18566,490,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-07-20,3.8494182067077345,27,Male,Married,Salaried,285574,Uttar Pradesh,643,Low,1,0
REN00008573,POL000089028,CUST00078407,2025-05-26,37590,42217,12.309124767225326,No,5,0.8554,Renewed,Agent Visit,Whole Life,Broker,Monthly,4831938,37590,403,Low,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,2020-11-01,4.563997262149213,51,Female,Married,Salaried,1487574,West Bengal,680,Low,1,0
REN00012910,POL000123556,CUST00087614,2025-05-26,7950,8722,9.71069182389937,No,2,0.8702,Renewed,SMS,Motor,Broker,Annual,442848,7950,477,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-05-09,1.0458590006844628,42,Other,Married,Self Employed,415904,Telangana,715,Medium,1,0
REN00018689,POL000009348,CUST00042220,2025-05-27,10803,11621,7.571970748866056,No,8,0.944,Renewed,WhatsApp,Motor,Online,Annual,330854,10803,446,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-04-10,0.12867898699520877,47,Male,Married,Salaried,810946,Telangana,636,Low,1,0
REN00014064,POL000018862,CUST00050600,2025-05-27,20106,21443,6.649756291654232,No,3,0.904,Renewed,Email,Motor,Corporate Partner,Quarterly,312652,20106,449,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-09-25,3.668720054757016,27,Male,Married,Salaried,969011,Odisha,775,Medium,1,0
REN00002865,POL000003535,CUST00059917,2025-05-27,32090,33055,3.007167341851044,No,7,0.936,Lapsed,Agent Visit,Commercial,Agent,Monthly,3092101,32090,437,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-06-12,0.9555099247091033,40,Male,Single,Retired,736702,Maharashtra,751,Low,0,1
REN00018660,POL000122790,CUST00071586,2025-05-27,27314,29728,8.837958556051841,No,5,0.9074,Renewed,WhatsApp,Commercial,Online,Annual,6387856,27314,546,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-09-28,3.6605065023956196,67,Female,Single,Salaried,369057,Kerala,629,Low,1,0
REN00010254,POL000113099,CUST00099716,2025-05-27,16396,16764,2.244449865820932,No,7,0.936,Renewed,Agent Visit,Home,Agent,Quarterly,4265309,16396,323,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-04-20,0.10130047912388775,24,Other,Married,Salaried,970169,Telangana,715,Low,1,0
REN00004652,POL000094270,CUST00060524,2025-05-27,16885,17656,4.566183002665087,No,7,0.936,Renewed,Call,Health,Broker,Monthly,837679,16885,436,Low,1.0,38058.0,38058.0,38058.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-08-20,2.7679671457905544,47,Female,Single,Government Employee,650399,Tamil Nadu,780,Low,1,0
REN00009718,POL000139787,CUST00052446,2025-05-27,12516,13026,4.074784276126557,Yes,5,0.84,Renewed,Email,Home,Agent,Annual,1953489,12516,399,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-10-03,4.646132785763176,55,Other,Married,Professional,254870,Odisha,740,Low,1,0
REN00006986,POL000030954,CUST00019265,2025-05-27,23761,25089,5.588990362358487,No,3,0.904,Renewed,SMS,Term Life,Broker,Monthly,2891756,23761,424,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-03-07,7.222450376454483,44,Male,Single,Salaried,1241825,Maharashtra,697,Low,1,0
REN00001204,POL000021364,CUST00004041,2025-05-27,2606,2715,4.182655410590944,No,3,0.904,Renewed,WhatsApp,Travel,Corporate Partner,Annual,484343,2606,437,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-05-28,1.998631074606434,31,Male,Married,Self Employed,589436,Rajasthan,741,Medium,1,0
REN00002553,POL000039035,CUST00030447,2025-05-27,2842,3060,7.670654468684026,No,5,0.92,Renewed,WhatsApp,Travel,Agent,Monthly,348909,2842,486,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-07-18,5.859000684462697,46,Male,Married,Salaried,804795,Kerala,792,Medium,1,0
REN00008729,POL000090567,CUST00015726,2025-05-27,28432,30575,7.537281935846933,Yes,6,0.848,Renewed,WhatsApp,Commercial,Online,Monthly,6410856,28432,250,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-07-21,0.8487337440109514,19,Male,Married,Business Owner,233484,West Bengal,785,Low,1,0
REN00011093,POL000091332,CUST00097718,2025-05-27,14506,17172,18.378601957810563,No,3,0.7483,Cancelled,SMS,Health,Corporate Partner,Monthly,639547,14506,376,Low,1.0,82330.0,82330.0,82330.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-02-25,4.249144421629021,60,Female,Single,Salaried,601207,Odisha,734,Low,0,1
REN00007235,POL000113662,CUST00088391,2025-05-27,57853,62562,8.139595180889495,No,2,0.8939,Renewed,WhatsApp,Commercial,Online,Monthly,2178255,57853,418,Low,1.0,119058.0,119058.0,119058.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-10-15,2.614647501711157,51,Other,Married,Self Employed,916140,Rajasthan,719,Medium,1,0
REN00002124,POL000043788,CUST00059102,2025-05-27,4655,4732,1.6541353383458646,No,2,0.896,Renewed,Email,Motor,Online,Annual,482665,4655,442,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-08-31,5.738535249828884,57,Male,Married,Salaried,128671,Telangana,738,Low,1,0
REN00014347,POL000005801,CUST00033014,2025-05-27,19429,20491,5.466055895825828,No,1,0.888,Renewed,Call,Health,Broker,Monthly,968434,19429,386,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-12-01,4.484599589322382,25,Female,Married,Salaried,479981,Tamil Nadu,586,Low,1,0
REN00016980,POL000132496,CUST00098436,2025-05-27,33625,33820,0.5799256505576209,Yes,3,0.824,Renewed,Agent Visit,Health,Direct,Monthly,672514,33625,310,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-04-09,6.132785763175907,22,Other,Married,Self Employed,2881079,Rajasthan,749,Low,1,0
REN00005956,POL000035755,CUST00019535,2025-05-27,17220,18557,7.764227642276422,No,6,0.928,Renewed,Call,Term Life,Online,Annual,4086531,17220,317,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2025-09-03,-0.27104722792607805,24,Female,Married,Self Employed,905745,Kerala,863,High,1,0
REN00013139,POL000094424,CUST00014748,2025-05-27,4142,4282,3.380009657170449,Yes,6,0.848,Renewed,Agent Visit,Travel,Agent,Monthly,538667,4142,420,Low,1.0,10379.0,10379.0,10379.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-07-24,0.840520191649555,51,Male,Married,Self Employed,295419,Maharashtra,680,Low,1,0
REN00008232,POL000017119,CUST00093322,2025-05-27,25575,26270,2.717497556207234,No,6,0.928,Renewed,Agent Visit,Term Life,Corporate Partner,Quarterly,1976765,25575,480,Medium,1.0,448833.0,448833.0,448833.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-05-27,4.999315537303217,63,Female,Single,Retired,1694228,Delhi,834,Medium,1,0
REN00008106,POL000057360,CUST00001188,2025-05-27,24017,26757,11.408585585210476,No,1,0.8368,Renewed,Call,Whole Life,Bancassurance,Annual,2743592,24017,487,Medium,1.0,151537.0,151537.0,151537.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-04-09,0.13141683778234087,33,Female,Married,Salaried,258669,Maharashtra,591,Medium,1,0
REN00016180,POL000037001,CUST00038504,2025-05-27,18760,19405,3.4381663113006398,Yes,4,0.832,Renewed,Email,Term Life,Corporate Partner,Monthly,5963404,18760,511,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2021-11-07,3.5509924709103355,57,Other,Married,Professional,710583,Telangana,753,Medium,1,0
REN00011630,POL000007644,CUST00045880,2025-05-27,4020,4091,1.7661691542288558,No,5,0.92,Renewed,Email,Travel,Broker,Half-Yearly,176471,4020,467,Low,2.0,19526.0,9763.0,17351.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-12-25,4.418891170431212,48,Female,Married,Salaried,4221058,Delhi,734,Medium,1,0
REN00008200,POL000122233,CUST00084434,2025-05-27,34852,40414,15.958911970618617,No,6,0.8086,Renewed,Email,Whole Life,Corporate Partner,Quarterly,2839963,34852,494,Medium,1.0,1528202.0,1528202.0,1528202.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-12-31,0.4024640657084189,55,Other,Married,Salaried,1048214,Maharashtra,694,Low,1,0
REN00011225,POL000111363,CUST00071822,2025-05-27,25427,27687,8.888189719589413,No,2,0.8827,Renewed,Email,Motor,Direct,Monthly,600988,25427,412,Low,1.0,31510.0,31510.0,31510.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-06-16,0.944558521560575,43,Male,Single,Salaried,1058074,Maharashtra,822,Low,1,0
REN00007674,POL000056202,CUST00028380,2025-05-27,6093,6952,14.098145412768751,No,3,0.8125,Renewed,WhatsApp,Motor,Agent,Half-Yearly,412494,6093,551,Medium,1.0,68780.0,68780.0,68780.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-06-30,1.9082819986310746,57,Other,Married,Business Owner,623556,Delhi,693,Low,1,0
REN00010050,POL000011918,CUST00030108,2025-05-27,11727,12710,8.382365481367783,No,1,0.8821,Renewed,Email,Motor,Online,Half-Yearly,1708756,11727,520,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-03-25,6.1738535249828885,34,Other,Married,Salaried,613023,Delhi,708,Low,1,0
REN00015099,POL000046804,CUST00093687,2025-05-27,9443,9362,-0.8577782484379964,Yes,6,0.848,Renewed,WhatsApp,Home,Agent,Annual,3834980,9443,437,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-08-20,0.7665982203969883,30,Male,Single,Business Owner,171730,Odisha,751,Low,1,0
REN00002408,POL000097857,CUST00096163,2025-05-27,3855,3787,-1.7639429312581063,Yes,4,0.832,Lapsed,Agent Visit,Personal Accident,Corporate Partner,Annual,1381263,3855,436,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-06-07,1.9712525667351128,50,Male,Divorced,Self Employed,1376907,Kerala,808,Low,0,1
REN00010968,POL000052353,CUST00096654,2025-05-27,8361,8825,5.549575409639996,No,8,0.944,Renewed,Email,Health,Online,Annual,419875,8361,342,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-10-22,6.595482546201232,47,Other,Married,Professional,835913,Kerala,709,Low,1,0
REN00000734,POL000094010,CUST00031048,2025-05-27,13572,16033,18.132920719127615,No,6,0.7759,Renewed,Call,Motor,Online,Annual,751756,13572,336,Low,1.0,110622.0,110622.0,110622.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-12-26,1.4182067077344285,41,Male,Married,Business Owner,568182,Maharashtra,799,Low,1,0
REN00017687,POL000094526,CUST00060989,2025-05-27,14604,14799,1.3352506162695152,No,2,0.896,Renewed,Email,Term Life,Direct,Quarterly,5922507,14604,381,Low,1.0,298652.0,298652.0,298652.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-12-31,2.403832991101985,44,Male,Married,Salaried,1026428,Kerala,521,Medium,1,0
REN00009246,POL000076643,CUST00064822,2025-05-27,23070,24244,5.088859991330732,No,4,0.912,Renewed,Email,Health,Online,Annual,990933,23070,250,Low,1.0,366807.0,366807.0,366807.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-05-17,6.028747433264887,21,Female,Single,Government Employee,1177225,Tamil Nadu,675,Medium,1,0
REN00010023,POL000007844,CUST00013651,2025-05-27,19096,19707,3.1996229576874735,No,6,0.928,Renewed,Email,Health,Online,Monthly,803045,19096,512,Medium,1.0,15148.0,15148.0,15148.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-01-04,3.3921971252566734,42,Other,Married,Salaried,696678,Kerala,773,Low,1,0
REN00011854,POL000073998,CUST00027751,2025-05-27,17711,19101,7.848229913613008,Yes,5,0.84,Renewed,Email,Health,Online,Annual,794812,17711,433,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-06-06,0.971937029431896,44,Other,Married,Professional,997972,Tamil Nadu,728,Low,1,0
REN00011868,POL000101245,CUST00092839,2025-05-27,4076,4495,10.279685966633954,No,7,0.9018,Renewed,Agent Visit,Travel,Bancassurance,Annual,339484,4076,327,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-01-21,2.346338124572211,36,Other,Married,Self Employed,158989,Telangana,648,High,1,0
REN00019229,POL000096450,CUST00028278,2025-05-27,8687,9725,11.948889144698976,No,8,0.8847,Renewed,Call,Personal Accident,Online,Quarterly,1318739,8687,476,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-09-15,6.69678302532512,49,Other,Married,Salaried,814078,Maharashtra,779,Low,1,0
REN00017296,POL000074540,CUST00069103,2025-05-27,25643,25471,-0.670748352376867,No,4,0.912,Renewed,SMS,Whole Life,Direct,Annual,4201136,25643,286,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-10-08,6.633812457221081,49,Female,Married,Salaried,6915249,Gujarat,818,Low,1,0
