PREMIUM_TXN_ID,POLICY_ID,CUSTOMER_ID,DUE_DATE,PAID_DATE,PREMIUM_AMOUNT,PAYMENT_STATUS,PAYMENT_METHOD,PAYMENT_DELAY_DAYS,CHANNEL_COST
PRM000029158,POL000070460,CUST00084575,2026-02-16,2026-02-24,17725,Paid,Cheque,8,213.25
PRM000029159,POL000099620,CUST00054015,2026-05-28,2026-06-09,1985,Paid,Net Banking,12,57.8
PRM000029160,POL000095372,CUST00060279,2025-08-27,2025-08-27,25718,Paid,Auto Debit,0,1275.06
PRM000029161,POL000002307,CUST00086341,2025-07-01,2025-07-01,21589,Paid,Cheque,0,772.02
PRM000029162,POL000058333,CUST00096259,2025-06-04,2025-06-10,10007,Paid,Debit Card,6,375.89
PRM000029163,POL000018265,CUST00061424,2026-03-01,2026-03-29,3171,Paid,Cheque,28,79.2
PRM000029164,POL000014644,CUST00032256,2025-12-13,2025-12-15,3610,Paid,Credit Card,2,159.99
PRM000029165,POL000033467,CUST00094564,2025-02-06,2025-02-17,3078,Paid,Net Banking,11,114.87
PRM000029166,POL000079831,CUST00033493,2026-01-21,2026-01-23,1899,Paid,UPI,2,77.15
PRM000029167,POL000129968,CUST00037917,2026-05-06,2026-05-06,1301,Paid,UPI,0,15.54
PRM000029168,POL000026353,CUST00083894,2025-01-19,2025-01-26,194,Paid,Credit Card,7,6.03
PRM000029169,POL000132114,CUST00018915,2025-04-30,2025-05-08,24086,Paid,UPI,8,270.33
PRM000029170,POL000056501,CUST00008925,2025-01-20,2025-01-20,9819,Paid,Cheque,0,140.87
PRM000029171,POL000097813,CUST00044546,2025-12-24,2025-12-31,672,Paid,Auto Debit,7,19.54
PRM000029172,POL000074822,CUST00008427,2025-10-23,2025-11-02,642,Paid,Credit Card,10,25.52
PRM000029173,POL000025233,CUST00034184,2025-01-23,2025-01-23,1299,Paid,Credit Card,0,42.99
PRM000029174,POL000121742,CUST00052040,2026-04-09,2026-04-09,5607,Paid,Credit Card,0,62.66
PRM000029175,POL000003888,CUST00065170,2026-04-22,,41905,Overdue,Cheque,,757.99
PRM000029176,POL000145669,CUST00001672,2025-05-30,2025-06-10,13249,Paid,Cheque,11,145.29
PRM000029177,POL000128091,CUST00023211,2026-06-10,2026-07-01,1189,Paid,Cheque,21,47.66
PRM000029178,POL000017986,CUST00017470,2026-02-10,2026-02-13,39585,Paid,Credit Card,3,680.5
PRM000029179,POL000104608,CUST00022550,2026-08-07,2026-08-07,7067,Paid,UPI,0,160.38
PRM000029180,POL000022539,CUST00050179,2026-08-31,2026-08-31,18633,Paid,Auto Debit,0,484.21
PRM000029181,POL000143815,CUST00081040,2025-06-20,2025-06-20,1356,Paid,Net Banking,0,37.93
PRM000029182,POL000013925,CUST00077180,2025-05-07,2025-05-14,48298,Paid,Debit Card,7,595.86
PRM000029183,POL000019340,CUST00077400,2025-10-21,2025-11-07,14094,Paid,Cheque,17,342.16
PRM000029184,POL000095686,CUST00051405,2025-10-03,2025-10-03,5161,Paid,UPI,0,171.54
PRM000029185,POL000135885,CUST00006101,2026-04-16,2026-04-16,18651,Paid,UPI,0,413.16
PRM000029186,POL000105805,CUST00044854,2025-01-05,2025-01-16,30387,Paid,UPI,11,1069.47
PRM000029187,POL000038215,CUST00011817,2026-01-10,2026-02-02,7827,Paid,Cheque,23,181.37
PRM000029188,POL000087441,CUST00072782,2025-05-18,2025-05-30,824,Paid,Auto Debit,12,20.96
PRM000029189,POL000065134,CUST00053296,2025-08-08,2025-08-18,20072,Paid,Credit Card,10,866.39
PRM000029190,POL000000963,CUST00052762,2025-10-26,2025-11-02,13930,Paid,Net Banking,7,262.48
PRM000029191,POL000129818,CUST00015156,2025-12-30,2026-01-06,23032,Paid,Cheque,7,801.95
PRM000029192,POL000111811,CUST00038079,2026-02-10,2026-02-17,14456,Paid,Auto Debit,7,356.52
PRM000029193,POL000050540,CUST00063994,2025-05-17,2025-05-17,2586,Paid,Net Banking,0,99.47
PRM000029194,POL000069613,CUST00010581,2026-03-20,2026-04-04,33433,Paid,Debit Card,15,454.34
PRM000029195,POL000050395,CUST00015791,2025-07-19,2025-08-06,5315,Paid,Auto Debit,18,56.69
PRM000029196,POL000092914,CUST00008284,2026-08-15,2026-09-03,18533,Paid,Cheque,19,391.59
PRM000029197,POL000011977,CUST00065859,2026-04-08,2026-04-09,22787,Paid,Debit Card,1,291.14
PRM000029198,POL000122860,CUST00051285,2025-01-06,2025-01-14,804,Paid,Net Banking,8,11.51
PRM000029199,POL000017207,CUST00030657,2025-08-03,2025-08-07,17283,Paid,Cheque,4,371.65
PRM000029200,POL000115048,CUST00025086,2026-02-27,2026-03-09,483,Paid,UPI,10,19.45
PRM000029201,POL000025466,CUST00060472,2025-01-13,2025-01-13,737,Paid,UPI,0,18.0
PRM000029202,POL000145139,CUST00080822,2026-03-26,2026-03-30,305,Paid,Net Banking,4,8.42
PRM000029203,POL000023131,CUST00025919,2026-03-09,2026-04-08,974,Paid,UPI,30,26.42
PRM000029204,POL000079315,CUST00000208,2026-01-03,2026-01-03,9616,Paid,Debit Card,0,393.92
PRM000029205,POL000148764,CUST00082015,2026-06-04,2026-06-04,5174,Paid,Cheque,0,53.19
PRM000029206,POL000045988,CUST00086626,2025-10-21,2025-10-28,14062,Paid,Debit Card,7,518.37
PRM000029207,POL000082260,CUST00001211,2025-04-24,2025-04-26,10107,Paid,UPI,2,353.16
PRM000029208,POL000005016,CUST00040109,2025-10-10,2025-10-29,9165,Paid,Net Banking,19,322.03
PRM000029209,POL000105952,CUST00092926,2025-03-25,2025-03-25,1700,Paid,Debit Card,0,48.12
PRM000029210,POL000063375,CUST00061702,2025-01-31,2025-01-31,6342,Paid,Credit Card,0,68.81
PRM000029211,POL000055470,CUST00068414,2025-10-22,2025-10-22,5103,Paid,Net Banking,0,167.63
PRM000029212,POL000081766,CUST00000295,2025-06-05,2025-06-25,1631,Paid,Net Banking,20,56.71
PRM000029213,POL000012627,CUST00035590,2025-06-29,2025-07-06,3499,Paid,Debit Card,7,82.96
PRM000029214,POL000079312,CUST00087122,2025-01-10,2025-01-24,15901,Paid,Debit Card,14,459.9
PRM000029215,POL000118302,CUST00034402,2025-03-08,2025-03-08,9366,Paid,Net Banking,0,419.87
PRM000029216,POL000134606,CUST00027874,2025-03-28,2025-03-28,19429,Paid,Cheque,0,488.78
PRM000029217,POL000100940,CUST00003358,2025-01-03,2025-01-26,1493,Paid,Net Banking,23,24.08
PRM000029218,POL000029662,CUST00022720,2025-02-16,2025-02-18,21025,Paid,UPI,2,732.1
PRM000029219,POL000074910,CUST00004073,2026-05-30,2026-05-30,35762,Paid,Cheque,0,418.13
PRM000029220,POL000083615,CUST00033747,2025-08-31,2025-09-08,47552,Paid,Auto Debit,8,988.34
PRM000029221,POL000070414,CUST00030953,2025-03-26,2025-03-26,4878,Paid,Cheque,0,214.08
PRM000029222,POL000120159,CUST00008117,2026-03-11,2026-03-24,2650,Paid,UPI,13,30.08
PRM000029223,POL000128434,CUST00048472,2025-10-10,2025-10-20,4298,Paid,UPI,10,150.28
PRM000029224,POL000016224,CUST00034257,2026-06-20,,10382,Failed,Cheque,,111.93
PRM000029225,POL000131337,CUST00032194,2025-07-29,2025-07-29,15037,Paid,Cheque,0,223.27
PRM000029226,POL000048433,CUST00089493,2026-08-27,2026-08-27,9894,Paid,Net Banking,0,409.62
PRM000029227,POL000062468,CUST00016537,2025-06-09,2025-06-09,6076,Paid,UPI,0,100.39
PRM000029228,POL000146510,CUST00053626,2026-01-20,2026-01-26,1190,Paid,Debit Card,6,42.32
PRM000029229,POL000053781,CUST00032244,2026-05-14,2026-05-15,28493,Paid,Credit Card,1,1224.17
PRM000029230,POL000104226,CUST00099105,2026-04-05,,7208,Pending,UPI,,271.26
PRM000029231,POL000062307,CUST00055167,2026-05-21,,1772,Overdue,Auto Debit,,75.99
PRM000029232,POL000137394,CUST00089132,2026-06-22,2026-06-25,9362,Paid,UPI,3,150.76
PRM000029233,POL000022442,CUST00037202,2025-10-09,2025-10-09,22033,Paid,Credit Card,0,949.0
PRM000029234,POL000082730,CUST00045538,2026-01-19,2026-01-19,14664,Paid,Debit Card,0,628.24
PRM000029235,POL000046314,CUST00014241,2025-07-30,2025-08-14,1547,Paid,UPI,15,18.93
PRM000029236,POL000051609,CUST00018766,2025-02-20,2025-02-20,3785,Paid,Credit Card,0,123.15
PRM000029237,POL000021334,CUST00038065,2025-02-04,2025-02-11,15808,Paid,Credit Card,7,661.31
PRM000029238,POL000037826,CUST00020298,2025-12-28,2025-12-28,19557,Paid,UPI,0,777.12
PRM000029239,POL000092440,CUST00039534,2025-10-20,2025-11-07,7932,Paid,Net Banking,18,168.07
PRM000029240,POL000143556,CUST00005911,2026-03-12,2026-03-12,13080,Paid,Debit Card,0,272.15
PRM000029241,POL000081479,CUST00014617,2026-07-13,,3731,Overdue,Net Banking,,58.37
PRM000029242,POL000119100,CUST00090206,2025-07-31,2025-07-31,90974,Paid,Auto Debit,0,4330.98
PRM000029243,POL000090618,CUST00078305,2026-07-27,2026-07-27,354,Paid,Auto Debit,0,3.78
PRM000029244,POL000009463,CUST00053238,2025-03-17,2025-03-22,5466,Paid,Debit Card,5,59.31
PRM000029245,POL000125614,CUST00025409,2025-04-03,2025-04-19,1168,Paid,Cheque,16,57.94
PRM000029246,POL000074577,CUST00089676,2025-07-20,2025-07-20,762,Paid,Debit Card,0,28.25
PRM000029247,POL000104399,CUST00027038,2025-02-02,2025-02-26,1375,Paid,Credit Card,24,28.9
PRM000029248,POL000003325,CUST00081625,2026-05-28,2026-06-06,6580,Paid,Auto Debit,9,136.08
PRM000029249,POL000103698,CUST00025211,2026-04-01,2026-04-01,43137,Paid,Auto Debit,0,1882.41
PRM000029250,POL000128905,CUST00057295,2025-12-21,2025-12-29,7769,Paid,Debit Card,8,347.98
PRM000029251,POL000010454,CUST00091931,2025-06-08,2025-06-19,12442,Paid,Credit Card,11,267.35
PRM000029252,POL000117882,CUST00008913,2026-05-20,2026-05-20,3896,Paid,Net Banking,0,77.71
PRM000029253,POL000010477,CUST00022420,2025-10-21,2025-10-21,14409,Paid,UPI,0,442.7
PRM000029254,POL000095530,CUST00048244,2025-12-03,2025-12-12,1202,Paid,Credit Card,9,49.97
PRM000029255,POL000010574,CUST00096957,2025-02-20,2025-03-12,1427,Paid,Credit Card,20,33.47
PRM000029256,POL000040594,CUST00093907,2026-04-23,2026-04-23,11752,Paid,Cheque,0,229.38
PRM000029257,POL000031173,CUST00024203,2026-01-31,2026-01-31,166,Paid,UPI,0,5.29
PRM000029258,POL000126374,CUST00003150,2025-01-08,2025-01-21,461,Paid,Cheque,13,16.88
PRM000029259,POL000017380,CUST00029457,2026-02-23,2026-03-17,641,Paid,Auto Debit,22,10.45
PRM000029260,POL000008904,CUST00044026,2026-03-10,2026-03-10,5945,Paid,Cheque,0,120.19
PRM000029261,POL000067911,CUST00032859,2025-12-02,2025-12-07,11417,Paid,Cheque,5,386.47
PRM000029262,POL000021657,CUST00049177,2026-03-16,2026-03-16,4403,Paid,Cheque,0,179.77
PRM000029263,POL000110570,CUST00013822,2026-07-29,2026-07-29,8590,Paid,Net Banking,0,230.22
PRM000029264,POL000135736,CUST00061917,2026-06-01,2026-06-02,6711,Paid,Auto Debit,1,138.45
PRM000029265,POL000117979,CUST00011591,2025-08-09,2025-08-09,427,Paid,Credit Card,0,15.88
PRM000029266,POL000007325,CUST00069134,2025-12-03,2026-01-08,3418,Paid,Net Banking,36,47.84
PRM000029267,POL000066668,CUST00044315,2026-05-30,2026-05-30,1071,Paid,Auto Debit,0,15.36
PRM000029268,POL000149166,CUST00088327,2025-05-10,2025-05-22,2117,Paid,Net Banking,12,36.77
PRM000029269,POL000120467,CUST00009363,2025-05-20,2025-06-02,7038,Paid,Auto Debit,13,331.21
PRM000029270,POL000134824,CUST00055849,2025-04-24,2025-05-04,5479,Paid,UPI,10,258.4
PRM000029271,POL000029606,CUST00026515,2025-08-21,,4044,Failed,Net Banking,,195.87
PRM000029272,POL000087750,CUST00028304,2026-04-13,2026-04-13,9194,Paid,Auto Debit,0,214.19
PRM000029273,POL000136121,CUST00060788,2025-12-07,2025-12-08,1529,Paid,Cheque,1,20.56
PRM000029274,POL000007510,CUST00092766,2025-08-12,2025-08-12,5044,Paid,UPI,0,111.4
PRM000029275,POL000042880,CUST00056399,2025-02-13,2025-02-13,4758,Paid,Cheque,0,104.52
PRM000029276,POL000108344,CUST00097230,2026-07-02,2026-07-06,19081,Paid,Auto Debit,4,320.31
PRM000029277,POL000059147,CUST00071263,2025-09-27,2025-09-27,3775,Paid,Cheque,0,142.2
PRM000029278,POL000074619,CUST00021858,2025-03-24,2025-03-24,21362,Paid,Net Banking,0,530.3
PRM000029279,POL000139437,CUST00071227,2025-05-09,2025-05-09,27976,Paid,UPI,0,757.18
PRM000029280,POL000057762,CUST00089661,2025-01-29,2025-01-31,1375,Paid,Debit Card,2,31.03
PRM000029281,POL000106545,CUST00079873,2026-04-02,2026-04-02,7191,Paid,Credit Card,0,109.2
PRM000029282,POL000115633,CUST00066050,2025-12-12,2025-12-19,12163,Paid,Credit Card,7,324.85
PRM000029283,POL000124782,CUST00072509,2025-08-21,2025-08-21,9141,Paid,Debit Card,0,219.61
PRM000029284,POL000066491,CUST00018292,2025-11-25,2025-11-25,13025,Paid,Net Banking,0,190.43
PRM000029285,POL000014411,CUST00074030,2025-03-24,2025-03-24,1788,Paid,UPI,0,55.72
PRM000029286,POL000135762,CUST00081303,2025-12-24,2025-12-24,389,Paid,Credit Card,0,9.35
PRM000029287,POL000101204,CUST00004389,2026-05-04,,7613,Pending,Credit Card,,102.42
PRM000029288,POL000074538,CUST00069335,2026-01-09,2026-01-09,12035,Paid,Debit Card,0,398.64
PRM000029289,POL000011087,CUST00088236,2025-09-14,2025-09-14,2475,Paid,Net Banking,0,47.5
PRM000029290,POL000054049,CUST00083388,2026-05-01,2026-05-01,2476,Paid,Cheque,0,74.59
PRM000029291,POL000066938,CUST00083632,2025-12-13,2025-12-13,16314,Paid,Credit Card,0,446.89
PRM000029292,POL000114572,CUST00052415,2026-03-02,,5367,Overdue,Cheque,,60.37
PRM000029293,POL000080536,CUST00088243,2026-02-22,,831,Pending,Auto Debit,,34.45
PRM000029294,POL000074174,CUST00009397,2025-02-06,2025-02-22,6542,Paid,Auto Debit,16,240.59
PRM000029295,POL000001101,CUST00061091,2026-05-23,2026-06-14,19619,Paid,UPI,22,545.13
PRM000029296,POL000123891,CUST00018102,2025-02-16,2025-03-07,3001,Paid,Cheque,19,80.33
PRM000029297,POL000087333,CUST00081550,2025-04-10,2025-04-29,24964,Paid,Auto Debit,19,1052.59
PRM000029298,POL000148962,CUST00080328,2025-11-27,2025-12-30,726,Paid,Auto Debit,33,33.43
PRM000029299,POL000148016,CUST00010811,2026-04-03,2026-04-03,1301,Paid,Cheque,0,42.2
PRM000029300,POL000011138,CUST00084687,2025-11-22,2025-11-22,13807,Paid,Debit Card,0,585.51
PRM000029301,POL000115389,CUST00034048,2026-07-07,2026-07-07,1247,Paid,Auto Debit,0,56.86
PRM000029302,POL000146408,CUST00046125,2026-05-16,2026-05-16,19131,Paid,UPI,0,398.36
PRM000029303,POL000140133,CUST00099628,2025-10-03,2025-10-19,9874,Paid,UPI,16,196.14
PRM000029304,POL000006221,CUST00098201,2026-07-03,2026-07-03,1704,Paid,Credit Card,0,25.25
PRM000029305,POL000103812,CUST00078057,2025-01-23,2025-01-23,8429,Paid,Auto Debit,0,202.0
PRM000029306,POL000148250,CUST00064575,2026-04-22,2026-04-24,16301,Paid,Net Banking,2,685.44
PRM000029307,POL000114058,CUST00022945,2025-08-13,2025-08-13,1642,Paid,UPI,0,81.36
PRM000029308,POL000129883,CUST00087234,2025-09-19,,10662,Pending,Auto Debit,,145.84
PRM000029309,POL000028998,CUST00089795,2026-04-04,2026-04-05,27442,Paid,Cheque,1,1305.0
PRM000029310,POL000009691,CUST00014977,2026-03-24,2026-03-26,10015,Paid,Net Banking,2,317.97
PRM000029311,POL000037108,CUST00086251,2025-09-04,2025-09-20,1283,Paid,Cheque,16,20.35
PRM000029312,POL000146605,CUST00091980,2025-01-30,2025-02-11,406,Paid,Cheque,12,16.88
PRM000029313,POL000015151,CUST00065478,2025-05-08,2025-05-08,19229,Paid,UPI,0,708.17
PRM000029314,POL000094655,CUST00081119,2025-03-18,2025-04-01,1106,Paid,UPI,14,14.56
PRM000029315,POL000002505,CUST00082030,2026-08-16,,2091,Overdue,Auto Debit,,89.7
PRM000029316,POL000136331,CUST00084677,2025-12-28,2025-12-28,513,Paid,Net Banking,0,23.84
PRM000029317,POL000109054,CUST00043703,2025-09-24,2025-10-02,13084,Paid,Net Banking,8,517.63
PRM000029318,POL000098270,CUST00039639,2025-07-13,2025-07-20,1801,Paid,Net Banking,7,86.92
PRM000029319,POL000101383,CUST00097372,2026-02-26,2026-03-05,690,Paid,Credit Card,7,18.1
PRM000029320,POL000129198,CUST00015823,2026-01-26,2026-02-02,698,Paid,Net Banking,7,12.24
PRM000029321,POL000057773,CUST00098249,2026-08-11,2026-08-29,19898,Paid,Credit Card,18,835.13
PRM000029322,POL000076568,CUST00076433,2025-10-31,2025-11-19,40348,Paid,Auto Debit,19,1305.08
PRM000029323,POL000100570,CUST00027534,2025-03-26,2025-03-26,6579,Paid,UPI,0,318.19
PRM000029324,POL000064573,CUST00067923,2026-08-17,2026-08-21,1298,Paid,Cheque,4,57.13
PRM000029325,POL000083814,CUST00039408,2026-07-29,2026-07-29,33492,Paid,Debit Card,0,839.67
PRM000029326,POL000030231,CUST00096061,2025-04-18,2025-04-18,10191,Paid,UPI,0,376.06
PRM000029327,POL000037292,CUST00035354,2025-05-08,,1608,Overdue,Cheque,,63.9
PRM000029328,POL000039787,CUST00041901,2026-07-14,2026-07-14,7024,Paid,Credit Card,0,337.31
PRM000029329,POL000000723,CUST00068368,2026-08-05,2026-08-05,4592,Paid,Auto Debit,0,47.72
PRM000029330,POL000018712,CUST00022016,2025-06-02,2025-06-13,58670,Paid,Debit Card,11,2729.73
PRM000029331,POL000122325,CUST00030166,2025-06-17,2025-06-17,1326,Paid,Debit Card,0,43.37
PRM000029332,POL000141053,CUST00064841,2025-05-28,2025-05-28,21358,Paid,Debit Card,0,653.73
PRM000029333,POL000011441,CUST00093114,2025-03-17,2025-04-01,4003,Paid,UPI,15,190.05
PRM000029334,POL000036287,CUST00041953,2025-04-25,2025-04-25,22141,Paid,Debit Card,0,560.72
PRM000029335,POL000063834,CUST00042384,2025-12-19,2026-01-14,5673,Paid,Net Banking,26,87.41
PRM000029336,POL000132919,CUST00032083,2025-11-25,2025-12-01,1519,Paid,Credit Card,6,69.25
PRM000029337,POL000020629,CUST00081051,2025-10-13,2025-10-13,1120,Paid,Credit Card,0,40.0
PRM000029338,POL000025269,CUST00049735,2026-08-16,2026-08-24,15948,Paid,Net Banking,8,527.39
PRM000029339,POL000049453,CUST00095154,2025-10-23,2025-10-27,1161,Paid,Auto Debit,4,24.62
PRM000029340,POL000131254,CUST00029880,2025-06-29,2025-06-29,3920,Paid,Debit Card,0,192.06
PRM000029341,POL000029809,CUST00063371,2025-03-16,2025-03-21,2764,Paid,Credit Card,5,107.87
PRM000029342,POL000086333,CUST00075692,2025-07-16,2025-07-16,4582,Paid,Auto Debit,0,68.76
PRM000029343,POL000012746,CUST00071514,2026-04-23,2026-05-20,59717,Paid,Auto Debit,27,685.95
PRM000029344,POL000120368,CUST00060989,2025-03-07,2025-03-07,9064,Paid,Credit Card,0,433.53
PRM000029345,POL000033679,CUST00060596,2025-08-07,2025-08-22,8201,Paid,Credit Card,15,199.79
PRM000029346,POL000135984,CUST00027254,2026-07-01,2026-07-22,3042,Paid,Credit Card,21,80.64
PRM000029347,POL000122372,CUST00051803,2026-08-11,2026-08-16,22692,Paid,Cheque,5,699.68
PRM000029348,POL000051071,CUST00020535,2025-12-07,2025-12-23,8160,Paid,Net Banking,16,378.97
PRM000029349,POL000019092,CUST00057328,2025-04-20,2025-04-27,9767,Paid,UPI,7,224.5
PRM000029350,POL000109472,CUST00088557,2026-03-01,2026-03-10,4901,Paid,Cheque,9,244.26
PRM000029351,POL000062920,CUST00017719,2026-01-24,2026-01-25,50004,Paid,Debit Card,1,2352.93
PRM000029352,POL000028582,CUST00032144,2025-04-07,2025-04-18,772,Paid,Net Banking,11,10.22
PRM000029353,POL000093024,CUST00048066,2025-05-14,2025-05-14,348,Paid,Debit Card,0,15.59
PRM000029354,POL000069608,CUST00080024,2025-10-29,,7277,Pending,Credit Card,,363.58
PRM000029355,POL000124811,CUST00003157,2026-01-20,2026-01-21,36242,Paid,Auto Debit,1,1497.47
PRM000029356,POL000038835,CUST00070560,2026-07-25,2026-07-25,18885,Paid,Net Banking,0,644.39
PRM000029357,POL000049514,CUST00040808,2026-04-21,2026-04-21,15934,Paid,Credit Card,0,608.02
PRM000029358,POL000073750,CUST00064505,2025-06-13,2025-06-13,31321,Paid,UPI,0,434.72
PRM000029359,POL000057840,CUST00044682,2025-07-27,2025-08-04,68797,Paid,UPI,8,1249.91
PRM000029360,POL000086959,CUST00068253,2025-10-16,2025-10-16,1417,Paid,UPI,0,21.31
PRM000029361,POL000032311,CUST00097703,2025-12-04,2025-12-07,20270,Paid,Auto Debit,3,548.29
PRM000029362,POL000009682,CUST00094160,2025-02-26,,17610,Overdue,Auto Debit,,806.4
PRM000029363,POL000142258,CUST00030167,2026-07-10,2026-07-10,12658,Paid,Credit Card,0,488.75
PRM000029364,POL000120887,CUST00007176,2025-10-27,2025-11-02,1527,Paid,Auto Debit,6,18.54
PRM000029365,POL000104445,CUST00083317,2025-05-23,2025-05-23,1487,Paid,Debit Card,0,17.69
PRM000029366,POL000062117,CUST00036298,2025-01-24,2025-01-24,1534,Paid,Credit Card,0,59.46
PRM000029367,POL000085505,CUST00007257,2025-03-29,2025-04-04,39864,Paid,Credit Card,6,1140.97
PRM000029368,POL000121068,CUST00085302,2025-01-10,2025-01-10,898,Paid,UPI,0,37.83
PRM000029369,POL000049434,CUST00089590,2026-04-29,2026-05-13,4492,Paid,Debit Card,14,159.22
PRM000029370,POL000011708,CUST00016442,2026-04-24,2026-05-03,2294,Paid,Debit Card,9,97.55
PRM000029371,POL000090464,CUST00057884,2026-05-28,2026-06-05,1027,Paid,Auto Debit,8,13.64
PRM000029372,POL000148096,CUST00018147,2025-05-08,,13187,Overdue,Debit Card,,581.33
PRM000029373,POL000024488,CUST00004911,2025-05-23,2025-05-30,11903,Paid,Auto Debit,7,249.53
PRM000029374,POL000103949,CUST00074577,2026-04-03,2026-05-13,605,Paid,Cheque,40,8.21
PRM000029375,POL000114836,CUST00010686,2026-03-22,2026-04-09,14687,Paid,Cheque,18,447.26
PRM000029376,POL000147894,CUST00001104,2025-11-01,2025-11-01,374,Paid,Debit Card,0,7.03
PRM000029377,POL000007096,CUST00078418,2025-01-12,2025-01-13,4522,Paid,Auto Debit,1,188.64
PRM000029378,POL000026327,CUST00003214,2025-08-22,,958,Failed,UPI,,21.93
PRM000029379,POL000086049,CUST00052149,2026-06-19,2026-06-24,13598,Paid,Credit Card,5,163.13
PRM000029380,POL000114225,CUST00016933,2026-01-14,2026-01-21,4576,Paid,Credit Card,7,90.18
PRM000029381,POL000052911,CUST00052617,2025-02-19,2025-02-19,10150,Paid,UPI,0,179.99
PRM000029382,POL000017640,CUST00053269,2026-08-18,,6940,Overdue,Net Banking,,316.23
PRM000029383,POL000033068,CUST00089372,2025-11-03,2025-11-03,9848,Paid,Credit Card,0,380.75
PRM000029384,POL000050552,CUST00003369,2026-08-27,2026-09-10,5291,Paid,Debit Card,14,227.69
PRM000029385,POL000097757,CUST00011999,2026-04-18,2026-05-04,261,Paid,Net Banking,16,7.11
PRM000029386,POL000012836,CUST00039160,2025-04-29,2025-05-01,1222,Paid,Auto Debit,2,13.79
PRM000029387,POL000128579,CUST00008170,2026-01-28,2026-02-10,18508,Paid,Auto Debit,13,298.39
PRM000029388,POL000013805,CUST00045705,2025-10-24,2025-10-29,4808,Paid,Credit Card,5,134.39
PRM000029389,POL000102092,CUST00016369,2026-04-19,2026-04-28,3026,Paid,UPI,9,140.96
PRM000029390,POL000136877,CUST00027137,2026-08-02,2026-08-21,2435,Paid,Net Banking,19,67.49
PRM000029391,POL000143771,CUST00066542,2025-02-15,2025-03-13,436,Paid,Debit Card,26,13.05
PRM000029392,POL000081314,CUST00043077,2025-09-25,2025-09-25,7169,Paid,Cheque,0,320.88
PRM000029393,POL000083411,CUST00007988,2025-11-03,2025-11-03,3440,Paid,Auto Debit,0,153.39
PRM000029394,POL000017128,CUST00026451,2025-09-13,2025-09-22,1249,Paid,UPI,9,55.45
PRM000029395,POL000137287,CUST00037808,2025-06-29,2025-06-29,16817,Paid,Net Banking,0,524.52
PRM000029396,POL000122599,CUST00038119,2026-01-12,2026-01-12,18363,Paid,Auto Debit,0,379.36
PRM000029397,POL000041534,CUST00017713,2025-12-02,2025-12-02,17509,Paid,Debit Card,0,830.97
