AGENT_ID,AGENT_NAME,AGENT_TYPE,REGION,EXPERIENCE_YEARS,COMMISSION_PCT,POLICIES_SOLD,RENEWAL_RATE_PCT,STATUS,JOIN_DATE
AGT001461,Agent 01461,Corporate Agent,North,13,5.07,450,78.43,Active,2015-09-25
AGT001462,Agent 01462,Bank Partner,East,3,1.65,242,82.45,Active,2015-12-31
AGT001463,Agent 01463,Individual Agent,West,6,11.8,399,88.15,Active,2020-05-21
AGT001464,Agent 01464,Bank Partner,East,4,8.36,464,71.07,Active,2022-08-20
AGT001465,Agent 01465,Digital Partner,Central,13,8.23,217,81.77,Active,2020-05-15
AGT001466,Agent 01466,Individual Agent,North,6,3.03,442,95.63,Active,2018-01-14
AGT001467,Agent 01467,Bank Partner,South,12,6.23,204,83.94,Active,2026-03-19
AGT001468,Agent 01468,Corporate Agent,West,4,7.72,180,95.99,Active,2022-08-14
AGT001469,Agent 01469,Broker,South,15,3.87,389,96.03,Active,2024-08-25
AGT001470,Agent 01470,Digital Partner,North,14,9.1,164,92.39,Active,2025-11-06
AGT001471,Agent 01471,Digital Partner,North,3,8.63,360,97.86,Active,2015-03-10
AGT001472,Agent 01472,Bank Partner,West,14,7.47,144,94.16,Active,2025-11-06
AGT001473,Agent 01473,Individual Agent,West,4,11.67,44,96.78,Active,2015-08-01
AGT001474,Agent 01474,Digital Partner,North,6,1.23,356,88.83,Active,2024-11-17
AGT001475,Agent 01475,Broker,East,10,7.14,448,83.33,Active,2017-07-24
AGT001476,Agent 01476,Bank Partner,Central,3,9.78,482,98.06,Active,2015-06-22
AGT001477,Agent 01477,Corporate Agent,East,10,9.91,359,92.23,Active,2024-06-16
AGT001478,Agent 01478,Broker,Central,8,8.24,278,93.15,Active,2022-03-03
AGT001479,Agent 01479,Corporate Agent,Central,15,10.75,210,81.95,Active,2025-02-24
AGT001480,Agent 01480,Broker,North,14,9.23,298,77.78,Active,2017-07-19
AGT001481,Agent 01481,Bank Partner,South,6,10.78,134,91.06,Active,2024-03-07
AGT001482,Agent 01482,Broker,Central,11,11.71,381,98.85,Active,2019-06-08
AGT001483,Agent 01483,Broker,South,14,11.61,420,78.33,Inactive,2018-02-18
AGT001484,Agent 01484,Corporate Agent,West,4,7.94,448,89.68,Active,2018-01-18
AGT001485,Agent 01485,Individual Agent,West,11,9.85,446,95.36,Active,2017-04-26
AGT001486,Agent 01486,Digital Partner,South,11,4.15,107,80.18,Active,2025-04-14
AGT001487,Agent 01487,Individual Agent,Central,1,4.25,166,92.2,Active,2021-01-07
AGT001488,Agent 01488,Broker,East,5,4.52,496,71.31,Active,2019-12-07
AGT001489,Agent 01489,Digital Partner,West,4,11.37,480,80.5,Active,2026-01-20
AGT001490,Agent 01490,Bank Partner,Central,14,8.88,263,87.72,Active,2022-12-06
AGT001491,Agent 01491,Digital Partner,West,7,4.03,437,87.56,Active,2016-10-04
AGT001492,Agent 01492,Bank Partner,Central,6,1.85,129,79.94,Active,2018-11-23
AGT001493,Agent 01493,Digital Partner,North,8,4.62,494,75.84,Active,2017-12-16
AGT001494,Agent 01494,Bank Partner,Central,2,2.6,294,87.02,Active,2018-09-19
AGT001495,Agent 01495,Digital Partner,East,3,2.71,425,91.55,Active,2018-06-02
AGT001496,Agent 01496,Bank Partner,North,6,2.97,177,92.94,Active,2019-08-05
AGT001497,Agent 01497,Broker,East,5,1.03,129,82.58,Active,2020-02-26
AGT001498,Agent 01498,Individual Agent,West,12,10.14,182,89.57,Active,2025-02-01
AGT001499,Agent 01499,Corporate Agent,West,3,9.1,485,97.74,Active,2016-09-22
AGT001500,Agent 01500,Corporate Agent,Central,14,3.05,275,81.53,Active,2017-03-18
AGT001501,Agent 01501,Individual Agent,South,5,5.46,286,79.83,Active,2020-05-22
AGT001502,Agent 01502,Individual Agent,East,15,2.1,300,91.52,Active,2024-01-31
AGT001503,Agent 01503,Broker,West,7,3.46,65,87.81,Active,2018-05-24
AGT001504,Agent 01504,Digital Partner,South,2,1.96,195,83.07,Active,2022-09-16
AGT001505,Agent 01505,Corporate Agent,Central,2,3.38,333,95.65,Active,2019-03-11
AGT001506,Agent 01506,Individual Agent,East,5,6.49,262,85.02,Active,2022-12-14
AGT001507,Agent 01507,Digital Partner,North,5,8.64,139,98.82,Active,2025-09-26
AGT001508,Agent 01508,Broker,West,8,4.89,187,76.76,Active,2017-08-20
AGT001509,Agent 01509,Corporate Agent,East,6,1.55,202,96.39,Active,2021-12-11
AGT001510,Agent 01510,Digital Partner,South,9,1.43,495,95.1,Active,2024-12-11
AGT001511,Agent 01511,Bank Partner,South,11,6.93,322,70.17,Active,2016-04-10
AGT001512,Agent 01512,Broker,Central,12,9.65,182,86.33,Active,2025-01-26
AGT001513,Agent 01513,Corporate Agent,North,13,1.24,87,70.81,Active,2025-03-13
AGT001514,Agent 01514,Digital Partner,West,15,11.8,370,98.83,Active,2021-08-07
AGT001515,Agent 01515,Individual Agent,East,2,10.96,231,73.76,Active,2016-06-18
AGT001516,Agent 01516,Corporate Agent,West,15,5.84,394,81.03,Active,2024-05-19
AGT001517,Agent 01517,Bank Partner,North,11,10.86,417,98.87,Inactive,2019-09-28
AGT001518,Agent 01518,Individual Agent,Central,13,2.05,371,93.59,Active,2015-08-11
AGT001519,Agent 01519,Corporate Agent,Central,3,8.03,322,81.51,Active,2021-12-25
AGT001520,Agent 01520,Corporate Agent,South,4,5.71,183,73.4,Active,2020-03-20
AGT001521,Agent 01521,Digital Partner,West,2,10.28,366,74.33,Inactive,2021-08-09
AGT001522,Agent 01522,Corporate Agent,South,14,5.48,184,77.08,Active,2021-02-02
AGT001523,Agent 01523,Digital Partner,Central,3,10.81,348,70.67,Active,2018-04-13
AGT001524,Agent 01524,Bank Partner,North,15,3.2,202,73.09,Active,2016-08-29
AGT001525,Agent 01525,Broker,South,15,1.66,221,94.69,Active,2025-01-04
AGT001526,Agent 01526,Corporate Agent,West,9,9.27,68,72.09,Active,2019-07-08
AGT001527,Agent 01527,Corporate Agent,West,5,4.16,220,77.6,Inactive,2015-02-20
AGT001528,Agent 01528,Digital Partner,South,2,3.7,342,70.06,Active,2018-04-21
AGT001529,Agent 01529,Digital Partner,South,1,7.44,353,70.53,Active,2024-10-02
AGT001530,Agent 01530,Individual Agent,West,3,5.49,469,79.71,Active,2017-06-13
AGT001531,Agent 01531,Individual Agent,South,3,3.98,329,94.24,Active,2019-05-05
AGT001532,Agent 01532,Bank Partner,South,1,5.76,363,88.07,Active,2022-12-15
AGT001533,Agent 01533,Bank Partner,Central,6,5.75,104,77.3,Inactive,2019-10-15
AGT001534,Agent 01534,Individual Agent,Central,6,8.32,54,88.14,Inactive,2020-04-30
AGT001535,Agent 01535,Individual Agent,South,6,11.53,298,76.9,Active,2024-10-15
AGT001536,Agent 01536,Corporate Agent,North,14,6.8,126,79.77,Active,2025-11-28
AGT001537,Agent 01537,Bank Partner,South,9,11.14,479,88.4,Active,2018-03-01
AGT001538,Agent 01538,Digital Partner,South,8,5.83,480,84.53,Active,2019-11-19
AGT001539,Agent 01539,Corporate Agent,North,6,6.29,209,70.54,Active,2019-02-16
AGT001540,Agent 01540,Corporate Agent,North,10,10.07,96,75.05,Active,2015-02-27
AGT001541,Agent 01541,Bank Partner,North,12,9.43,43,83.11,Active,2020-01-01
AGT001542,Agent 01542,Corporate Agent,South,2,5.49,376,95.48,Active,2018-07-11
AGT001543,Agent 01543,Corporate Agent,North,14,10.35,150,98.42,Active,2023-08-18
AGT001544,Agent 01544,Bank Partner,North,6,4.87,411,78.28,Active,2025-11-24
AGT001545,Agent 01545,Broker,North,15,2.76,445,93.05,Active,2021-07-05
AGT001546,Agent 01546,Bank Partner,Central,1,9.89,355,96.71,Inactive,2016-10-08
AGT001547,Agent 01547,Broker,East,14,5.51,69,98.12,Active,2017-04-26
AGT001548,Agent 01548,Individual Agent,West,7,10.81,376,70.27,Active,2019-12-21
AGT001549,Agent 01549,Individual Agent,North,12,9.72,421,82.85,Active,2016-05-22
AGT001550,Agent 01550,Corporate Agent,East,7,8.53,380,71.8,Active,2019-01-28
AGT001551,Agent 01551,Corporate Agent,East,9,1.56,348,75.08,Active,2023-05-30
AGT001552,Agent 01552,Digital Partner,East,8,8.14,257,97.84,Active,2025-03-08
AGT001553,Agent 01553,Bank Partner,South,1,1.0,66,91.92,Active,2018-10-04
AGT001554,Agent 01554,Broker,West,5,3.97,55,86.46,Inactive,2017-02-03
AGT001555,Agent 01555,Digital Partner,West,8,6.09,143,95.36,Active,2018-02-24
AGT001556,Agent 01556,Corporate Agent,South,1,1.71,235,81.07,Active,2017-01-06
AGT001557,Agent 01557,Individual Agent,South,12,11.7,498,96.2,Active,2022-11-20
AGT001558,Agent 01558,Individual Agent,North,5,11.92,242,70.04,Inactive,2025-04-14
AGT001559,Agent 01559,Digital Partner,North,8,8.25,122,85.59,Inactive,2025-06-09
AGT001560,Agent 01560,Corporate Agent,East,2,7.41,435,78.68,Active,2015-09-11
AGT001561,Agent 01561,Broker,West,5,11.65,248,84.16,Inactive,2016-07-11
AGT001562,Agent 01562,Individual Agent,Central,8,9.08,269,79.38,Inactive,2023-03-20
AGT001563,Agent 01563,Individual Agent,Central,15,5.3,240,72.41,Active,2022-02-01
AGT001564,Agent 01564,Bank Partner,South,1,3.17,169,82.1,Inactive,2022-06-28
AGT001565,Agent 01565,Individual Agent,West,8,1.87,179,94.45,Active,2022-02-12
AGT001566,Agent 01566,Individual Agent,East,2,7.98,359,89.22,Active,2024-08-01
AGT001567,Agent 01567,Corporate Agent,West,9,6.97,287,74.5,Active,2019-06-21
AGT001568,Agent 01568,Corporate Agent,North,11,5.46,68,76.24,Active,2015-06-20
AGT001569,Agent 01569,Corporate Agent,North,6,6.83,308,81.61,Active,2016-02-27
AGT001570,Agent 01570,Broker,North,7,3.2,148,90.09,Active,2016-10-30
AGT001571,Agent 01571,Individual Agent,South,10,2.6,264,74.75,Active,2022-08-09
AGT001572,Agent 01572,Individual Agent,West,5,10.57,167,89.91,Active,2015-09-12
AGT001573,Agent 01573,Individual Agent,East,11,11.99,198,98.1,Active,2016-12-13
AGT001574,Agent 01574,Broker,West,13,5.9,330,80.92,Active,2024-09-22
AGT001575,Agent 01575,Broker,Central,13,5.11,429,83.8,Active,2018-04-04
AGT001576,Agent 01576,Digital Partner,North,4,1.73,74,86.48,Active,2020-01-25
AGT001577,Agent 01577,Individual Agent,North,15,2.18,334,71.6,Active,2017-10-30
AGT001578,Agent 01578,Individual Agent,North,2,5.37,449,95.75,Active,2023-02-28
AGT001579,Agent 01579,Individual Agent,Central,4,9.37,475,72.7,Active,2026-04-06
AGT001580,Agent 01580,Digital Partner,Central,15,5.38,57,87.35,Inactive,2016-08-06
AGT001581,Agent 01581,Broker,Central,9,3.95,83,72.33,Inactive,2022-08-14
AGT001582,Agent 01582,Digital Partner,South,8,4.96,217,95.19,Active,2020-07-07
AGT001583,Agent 01583,Corporate Agent,North,13,11.99,473,93.33,Active,2025-06-01
AGT001584,Agent 01584,Corporate Agent,North,1,7.34,46,70.77,Active,2015-08-28
AGT001585,Agent 01585,Bank Partner,South,15,5.1,145,75.48,Active,2017-03-22
AGT001586,Agent 01586,Bank Partner,South,13,5.78,294,70.68,Active,2015-11-14
AGT001587,Agent 01587,Digital Partner,South,10,3.0,193,72.47,Active,2026-03-13
AGT001588,Agent 01588,Corporate Agent,East,6,4.25,271,91.38,Active,2018-10-26
AGT001589,Agent 01589,Corporate Agent,South,8,3.8,373,75.61,Active,2016-10-31
AGT001590,Agent 01590,Corporate Agent,West,8,8.47,66,73.34,Active,2021-02-19
AGT001591,Agent 01591,Corporate Agent,East,5,1.1,436,75.7,Active,2023-10-17
AGT001592,Agent 01592,Digital Partner,South,12,5.96,337,93.04,Active,2019-01-09
AGT001593,Agent 01593,Digital Partner,North,8,5.6,326,77.23,Active,2023-08-16
AGT001594,Agent 01594,Digital Partner,South,12,4.5,125,72.8,Active,2023-12-27
AGT001595,Agent 01595,Bank Partner,East,10,8.2,270,82.88,Active,2025-04-11
AGT001596,Agent 01596,Individual Agent,North,15,8.47,408,92.88,Active,2021-06-13
AGT001597,Agent 01597,Digital Partner,West,10,8.11,434,94.44,Active,2015-03-23
AGT001598,Agent 01598,Digital Partner,East,12,9.92,457,97.08,Active,2015-04-10
AGT001599,Agent 01599,Broker,North,12,3.78,197,80.07,Active,2017-09-24
AGT001600,Agent 01600,Broker,North,15,8.72,141,79.04,Active,2022-01-28
AGT001601,Agent 01601,Corporate Agent,West,4,8.41,475,93.09,Active,2024-07-04
AGT001602,Agent 01602,Bank Partner,South,4,1.08,363,76.48,Active,2023-07-03
AGT001603,Agent 01603,Digital Partner,East,13,10.28,233,90.39,Active,2021-06-21
AGT001604,Agent 01604,Individual Agent,South,13,7.63,150,86.84,Active,2026-05-25
AGT001605,Agent 01605,Individual Agent,Central,11,4.7,486,70.05,Active,2017-01-24
AGT001606,Agent 01606,Bank Partner,North,15,9.02,404,79.42,Active,2025-01-21
AGT001607,Agent 01607,Corporate Agent,South,1,7.54,55,89.79,Active,2025-10-09
AGT001608,Agent 01608,Individual Agent,East,10,9.44,348,74.94,Inactive,2024-11-08
AGT001609,Agent 01609,Individual Agent,Central,1,1.94,38,97.35,Active,2020-05-22
AGT001610,Agent 01610,Digital Partner,South,13,10.55,259,71.26,Active,2024-04-26
AGT001611,Agent 01611,Bank Partner,East,13,9.98,316,91.29,Active,2018-06-06
AGT001612,Agent 01612,Broker,East,8,7.15,140,96.61,Active,2021-03-10
AGT001613,Agent 01613,Broker,East,10,2.58,443,89.76,Active,2022-09-14
AGT001614,Agent 01614,Bank Partner,South,3,5.34,492,79.36,Active,2023-09-18
AGT001615,Agent 01615,Bank Partner,North,7,5.46,451,81.77,Active,2021-09-03
AGT001616,Agent 01616,Corporate Agent,Central,1,7.17,261,86.67,Active,2020-03-07
AGT001617,Agent 01617,Digital Partner,North,13,9.81,44,83.93,Active,2016-01-16
AGT001618,Agent 01618,Digital Partner,East,11,8.89,385,97.67,Active,2019-06-10
AGT001619,Agent 01619,Digital Partner,South,8,2.96,414,82.02,Active,2016-11-28
AGT001620,Agent 01620,Individual Agent,North,10,9.33,459,77.13,Active,2020-05-26
AGT001621,Agent 01621,Digital Partner,North,2,5.64,360,93.0,Active,2017-10-29
AGT001622,Agent 01622,Bank Partner,West,1,7.35,469,83.1,Active,2015-05-07
AGT001623,Agent 01623,Broker,Central,3,1.34,456,91.86,Active,2015-05-26
AGT001624,Agent 01624,Broker,Central,9,6.89,73,93.36,Active,2016-08-03
AGT001625,Agent 01625,Individual Agent,East,15,2.46,351,92.76,Active,2022-12-13
AGT001626,Agent 01626,Individual Agent,Central,11,5.47,35,82.67,Active,2020-02-13
AGT001627,Agent 01627,Digital Partner,North,4,9.38,348,83.23,Active,2025-03-17
AGT001628,Agent 01628,Digital Partner,West,12,3.72,463,70.46,Active,2016-07-18
AGT001629,Agent 01629,Broker,Central,7,2.99,458,90.61,Active,2024-08-19
AGT001630,Agent 01630,Corporate Agent,North,4,1.15,40,98.9,Active,2020-10-25
AGT001631,Agent 01631,Broker,Central,14,7.15,77,70.12,Active,2018-09-15
AGT001632,Agent 01632,Bank Partner,North,15,11.04,192,91.32,Active,2026-06-11
AGT001633,Agent 01633,Broker,South,13,2.39,332,87.03,Active,2020-08-06
AGT001634,Agent 01634,Digital Partner,West,3,8.17,155,82.44,Active,2020-02-26
AGT001635,Agent 01635,Individual Agent,Central,2,8.17,82,83.4,Inactive,2020-11-26
AGT001636,Agent 01636,Individual Agent,South,13,5.34,229,85.52,Active,2023-10-09
AGT001637,Agent 01637,Broker,North,1,9.41,256,76.55,Active,2020-10-14
AGT001638,Agent 01638,Individual Agent,East,3,8.2,405,90.57,Active,2025-07-24
AGT001639,Agent 01639,Broker,West,13,9.67,226,95.7,Active,2017-08-08
AGT001640,Agent 01640,Digital Partner,North,6,3.56,463,93.13,Active,2022-01-20
AGT001641,Agent 01641,Corporate Agent,North,10,10.04,364,77.66,Active,2017-08-08
AGT001642,Agent 01642,Broker,North,8,6.37,294,98.22,Active,2022-10-02
AGT001643,Agent 01643,Bank Partner,South,15,6.76,250,98.52,Active,2016-06-17
AGT001644,Agent 01644,Individual Agent,Central,11,10.78,433,86.12,Active,2018-02-27
AGT001645,Agent 01645,Bank Partner,East,12,1.8,390,96.18,Active,2021-06-05
AGT001646,Agent 01646,Individual Agent,Central,13,3.88,396,84.26,Inactive,2018-09-08
AGT001647,Agent 01647,Individual Agent,West,15,2.1,210,85.36,Active,2019-03-24
AGT001648,Agent 01648,Corporate Agent,South,6,10.56,261,92.54,Active,2020-02-08
AGT001649,Agent 01649,Digital Partner,Central,6,2.66,272,78.53,Active,2018-05-10
AGT001650,Agent 01650,Digital Partner,West,15,6.49,160,88.76,Active,2022-07-25
AGT001651,Agent 01651,Bank Partner,North,6,7.46,440,87.34,Active,2018-06-05
AGT001652,Agent 01652,Digital Partner,West,14,9.42,35,72.96,Active,2016-08-23
AGT001653,Agent 01653,Broker,East,15,6.61,398,83.45,Active,2023-06-07
AGT001654,Agent 01654,Individual Agent,North,8,7.13,41,73.9,Active,2017-01-10
AGT001655,Agent 01655,Individual Agent,East,5,2.26,458,95.59,Active,2016-04-23
AGT001656,Agent 01656,Bank Partner,East,5,5.05,172,84.49,Active,2015-04-15
AGT001657,Agent 01657,Bank Partner,West,2,5.37,59,88.71,Inactive,2019-07-14
AGT001658,Agent 01658,Digital Partner,West,6,9.86,389,95.32,Active,2018-03-13
AGT001659,Agent 01659,Digital Partner,Central,7,8.27,351,73.41,Active,2016-11-29
AGT001660,Agent 01660,Corporate Agent,South,10,7.15,62,91.17,Active,2026-03-01
AGT001661,Agent 01661,Individual Agent,South,3,5.65,433,94.11,Active,2024-12-14
AGT001662,Agent 01662,Corporate Agent,South,8,2.61,37,89.62,Active,2021-10-11
AGT001663,Agent 01663,Digital Partner,South,8,1.56,314,95.09,Active,2019-08-31
AGT001664,Agent 01664,Individual Agent,West,2,6.07,229,93.35,Active,2022-12-10
AGT001665,Agent 01665,Digital Partner,Central,7,11.66,39,94.09,Active,2018-08-15
AGT001666,Agent 01666,Corporate Agent,North,1,1.37,165,98.88,Active,2022-01-21
AGT001667,Agent 01667,Bank Partner,East,13,7.47,258,83.45,Active,2017-08-08
AGT001668,Agent 01668,Bank Partner,South,15,6.23,262,86.34,Inactive,2024-07-12
AGT001669,Agent 01669,Bank Partner,West,4,8.54,431,86.55,Active,2023-09-08
AGT001670,Agent 01670,Broker,West,12,2.47,494,97.44,Active,2021-01-12
AGT001671,Agent 01671,Broker,South,12,5.26,423,70.53,Active,2022-10-10
AGT001672,Agent 01672,Digital Partner,West,12,8.65,130,88.15,Active,2016-07-30
AGT001673,Agent 01673,Digital Partner,East,13,5.97,166,71.11,Active,2021-11-24
AGT001674,Agent 01674,Broker,South,8,11.68,183,70.13,Active,2024-03-26
AGT001675,Agent 01675,Digital Partner,Central,9,3.46,169,95.11,Active,2026-01-28
AGT001676,Agent 01676,Digital Partner,North,2,3.2,330,98.3,Active,2021-05-24
AGT001677,Agent 01677,Individual Agent,West,11,9.0,126,95.55,Active,2017-02-22
AGT001678,Agent 01678,Bank Partner,South,9,10.61,52,92.9,Active,2021-03-17
AGT001679,Agent 01679,Individual Agent,South,3,8.91,250,77.47,Active,2021-03-02
AGT001680,Agent 01680,Bank Partner,West,12,5.82,408,87.01,Active,2015-08-09
AGT001681,Agent 01681,Digital Partner,West,9,7.96,221,84.35,Active,2022-04-03
AGT001682,Agent 01682,Individual Agent,Central,3,8.47,172,82.21,Active,2015-12-12
AGT001683,Agent 01683,Individual Agent,Central,3,5.61,325,97.34,Active,2025-12-22
AGT001684,Agent 01684,Broker,South,5,10.27,244,71.34,Inactive,2016-12-04
AGT001685,Agent 01685,Digital Partner,North,6,7.33,206,74.46,Inactive,2022-09-04
AGT001686,Agent 01686,Broker,North,2,10.74,192,70.36,Active,2015-11-22
AGT001687,Agent 01687,Corporate Agent,West,15,5.6,322,95.14,Active,2017-12-23
AGT001688,Agent 01688,Bank Partner,West,11,9.59,265,98.22,Active,2025-11-12
AGT001689,Agent 01689,Broker,South,2,4.68,399,85.22,Active,2021-06-02
AGT001690,Agent 01690,Individual Agent,North,14,8.5,400,86.02,Active,2026-05-01
AGT001691,Agent 01691,Corporate Agent,South,1,2.08,64,96.19,Active,2026-06-27
AGT001692,Agent 01692,Corporate Agent,East,13,8.3,51,94.94,Active,2019-01-29
AGT001693,Agent 01693,Corporate Agent,East,13,11.92,462,71.01,Active,2023-02-02
AGT001694,Agent 01694,Corporate Agent,Central,8,8.57,241,93.82,Active,2024-02-05
AGT001695,Agent 01695,Bank Partner,South,4,5.27,463,82.68,Active,2015-05-21
AGT001696,Agent 01696,Corporate Agent,East,11,2.5,236,88.82,Active,2018-01-30
AGT001697,Agent 01697,Digital Partner,West,5,3.98,98,93.65,Active,2023-02-09
AGT001698,Agent 01698,Individual Agent,North,8,9.7,320,74.85,Active,2022-04-01
AGT001699,Agent 01699,Corporate Agent,South,14,9.09,114,73.68,Active,2021-01-25
AGT001700,Agent 01700,Individual Agent,West,7,6.86,290,81.03,Active,2021-06-18
AGT001701,Agent 01701,Broker,North,10,5.98,325,71.12,Active,2024-03-25
AGT001702,Agent 01702,Corporate Agent,North,4,7.91,361,73.03,Active,2025-11-01
AGT001703,Agent 01703,Corporate Agent,Central,5,7.95,265,74.05,Inactive,2015-03-30
AGT001704,Agent 01704,Individual Agent,West,13,2.11,319,79.89,Active,2023-04-04
AGT001705,Agent 01705,Individual Agent,Central,4,8.4,422,88.89,Active,2020-12-19
AGT001706,Agent 01706,Bank Partner,West,14,3.5,186,98.52,Active,2015-08-27
AGT001707,Agent 01707,Individual Agent,South,8,5.73,215,79.94,Active,2022-07-13
AGT001708,Agent 01708,Broker,Central,5,5.62,436,71.54,Active,2016-12-19
AGT001709,Agent 01709,Corporate Agent,East,7,6.93,159,70.79,Active,2019-05-07
AGT001710,Agent 01710,Individual Agent,North,15,7.79,30,97.14,Active,2024-02-06
AGT001711,Agent 01711,Corporate Agent,Central,10,8.94,345,89.54,Inactive,2021-10-15
AGT001712,Agent 01712,Individual Agent,South,1,6.89,112,86.21,Active,2025-09-04
AGT001713,Agent 01713,Individual Agent,Central,6,11.81,218,72.83,Active,2020-09-25
AGT001714,Agent 01714,Digital Partner,North,11,4.74,347,82.25,Active,2023-09-04
AGT001715,Agent 01715,Bank Partner,North,15,7.16,289,90.55,Active,2023-11-25
AGT001716,Agent 01716,Bank Partner,North,14,2.16,94,85.5,Active,2020-09-02
AGT001717,Agent 01717,Digital Partner,Central,2,2.74,489,88.31,Active,2017-11-28
AGT001718,Agent 01718,Individual Agent,North,9,10.8,257,93.83,Active,2025-11-09
AGT001719,Agent 01719,Corporate Agent,Central,13,5.46,403,93.42,Active,2022-03-21
AGT001720,Agent 01720,Digital Partner,North,12,4.6,500,95.6,Active,2015-05-23
AGT001721,Agent 01721,Broker,East,5,2.41,449,74.67,Active,2019-02-26
AGT001722,Agent 01722,Bank Partner,North,9,7.66,449,89.09,Inactive,2019-10-16
AGT001723,Agent 01723,Broker,West,8,7.48,112,93.46,Active,2016-03-12
AGT001724,Agent 01724,Individual Agent,South,4,9.64,136,78.47,Active,2016-08-15
AGT001725,Agent 01725,Bank Partner,North,7,6.77,316,83.32,Active,2022-02-20
AGT001726,Agent 01726,Corporate Agent,Central,13,11.14,465,74.21,Active,2021-04-03
