POLICY_ID,CUSTOMER_ID,POLICY_TYPE,SALES_CHANNEL,AGENT_ID,POLICY_START_DATE,POLICY_END_DATE,SUM_INSURED,ANNUAL_PREMIUM,PAYMENT_MODE,RISK_SCORE,RISK_BAND,POLICY_STATUS,DISCOUNT_PCT,COMMISSION_PCT
POL000009875,CUST00096053,Home,Broker,AGT000677,2025-04-21,2030-04-20,2109418,12999,Annual,362,Low,Active,19.49,1.83
POL000009876,CUST00011034,Whole Life,Broker,AGT002475,2020-09-15,2021-09-15,816165,24935,Quarterly,448,Low,Lapsed,3.42,1.76
POL000009877,CUST00082365,Whole Life,Corporate Partner,AGT000438,2022-09-29,2023-09-29,843681,19224,Annual,464,Low,Active,5.46,0.92
POL000009878,CUST00083004,Home,Online,AGT001963,2023-02-02,2024-02-02,3745866,12012,Half-Yearly,450,Low,Active,18.16,0.99
POL000009879,CUST00022646,Home,Bancassurance,AGT003845,2024-05-24,2044-05-19,3491807,14276,Half-Yearly,401,Low,Lapsed,5.17,1.35
POL000009880,CUST00071049,Term Life,Agent,AGT004849,2025-04-14,2026-04-14,9438424,15176,Monthly,380,Low,Active,14.87,3.91
POL000009881,CUST00064949,Motor,Corporate Partner,AGT002983,2023-08-26,2024-08-25,846132,12074,Annual,360,Low,Active,11.39,4.32
POL000009882,CUST00083210,Health,Online,AGT000956,2021-05-28,2026-05-27,860213,12278,Monthly,469,Low,Active,1.15,0.71
POL000009883,CUST00042961,Commercial,Broker,AGT004470,2023-07-25,2024-07-24,11310559,34291,Monthly,437,Low,Active,2.39,3.08
POL000009884,CUST00030500,Motor,Direct,AGT004293,2019-12-31,2020-12-30,471831,10761,Monthly,503,Medium,Active,19.98,0.82
POL000009885,CUST00093420,Personal Accident,Direct,AGT002480,2020-07-23,2025-07-22,2571246,12076,Monthly,433,Low,Active,7.03,2.36
POL000009886,CUST00021397,Term Life,Broker,AGT002890,2024-03-07,2025-03-07,10374610,24907,Annual,503,Medium,Active,14.07,2.34
POL000009887,CUST00089324,Whole Life,Direct,AGT000935,2020-11-12,2021-11-12,2062012,24110,Monthly,485,Medium,Active,12.79,1.24
POL000009888,CUST00021184,Health,Direct,AGT002181,2022-02-14,2023-02-14,440006,11918,Annual,507,Medium,Cancelled,9.93,3.76
POL000009889,CUST00005109,Term Life,Online,AGT002395,2019-04-08,2024-04-06,12509287,12511,Monthly,450,Low,Active,9.8,1.82
POL000009890,CUST00038880,Whole Life,Broker,AGT002811,2025-12-17,2030-12-16,2060409,21262,Monthly,397,Low,Cancelled,7.13,0.67
POL000009891,CUST00026750,Term Life,Direct,AGT002782,2021-09-30,2041-09-25,5846419,17265,Quarterly,424,Low,Expired,17.44,2.36
POL000009892,CUST00039759,Motor,Agent,AGT004594,2025-05-29,2030-05-28,837284,12080,Monthly,440,Low,Active,2.86,2.94
POL000009893,CUST00055841,Health,Agent,AGT001030,2025-03-04,2026-03-04,549851,14845,Monthly,426,Low,Active,18.69,2.19
POL000009894,CUST00068873,Health,Agent,AGT000009,2021-09-19,2026-09-18,570123,26228,Annual,387,Low,Active,0.63,4.8
POL000009895,CUST00069511,Term Life,Agent,AGT000119,2020-10-24,2025-10-23,3720668,26310,Annual,460,Low,Active,14.01,1.08
POL000009896,CUST00063250,Health,Online,AGT002111,2023-08-04,2024-08-03,673936,25681,Quarterly,344,Low,Active,15.52,1.42
POL000009897,CUST00006067,Health,Corporate Partner,AGT000178,2022-10-11,2023-10-11,928474,21487,Annual,410,Low,Active,15.59,0.72
POL000009898,CUST00047740,Personal Accident,Online,AGT000047,2020-04-08,2025-04-07,1565022,11207,Annual,502,Medium,Active,6.13,1.21
POL000009899,CUST00021026,Home,Broker,AGT000397,2023-11-28,2024-11-27,2150222,10192,Annual,415,Low,Active,3.03,0.58
POL000009900,CUST00077062,Health,Direct,AGT000246,2024-07-03,2044-06-28,576679,16424,Annual,334,Low,Active,6.27,4.53
POL000009901,CUST00004076,Health,Corporate Partner,AGT000592,2023-07-22,2024-07-21,866191,30643,Monthly,385,Low,Expired,17.21,0.75
POL000009902,CUST00025080,Home,Direct,AGT000278,2026-06-22,2027-06-22,2746678,5943,Monthly,449,Low,Active,14.76,3.08
POL000009903,CUST00095675,Term Life,Direct,AGT001308,2024-03-14,2025-03-14,3899461,17098,Monthly,408,Low,Active,7.41,4.86
POL000009904,CUST00037968,Health,Agent,AGT003090,2025-11-02,2045-10-28,329148,37267,Monthly,503,Medium,Active,11.12,1.44
POL000009905,CUST00095891,Health,Direct,AGT001928,2021-08-30,2022-08-30,913581,23623,Monthly,453,Low,Active,11.02,0.64
POL000009906,CUST00052116,Health,Broker,AGT004550,2025-03-11,2045-03-06,291310,17829,Half-Yearly,413,Low,Active,9.21,3.38
POL000009907,CUST00056240,Health,Online,AGT002569,2019-05-20,2020-05-19,1002539,23278,Monthly,444,Low,Active,13.79,0.27
POL000009908,CUST00039542,Health,Broker,AGT001784,2019-08-09,2020-08-08,975895,12718,Half-Yearly,506,Medium,Active,14.48,2.02
POL000009909,CUST00013834,Motor,Agent,AGT003137,2023-07-08,2024-07-07,601618,14212,Annual,436,Low,Expired,0.96,2.05
POL000009910,CUST00039181,Personal Accident,Agent,AGT004110,2021-02-05,2026-02-04,1308312,5510,Annual,497,Medium,Active,5.27,3.9
POL000009911,CUST00049839,Term Life,Online,AGT000906,2020-04-15,2021-04-15,1402011,28104,Annual,445,Low,Active,19.62,4.59
POL000009912,CUST00002008,Travel,Agent,AGT002074,2022-10-22,2023-10-22,280114,3653,Annual,448,Low,Active,9.78,1.0
POL000009913,CUST00014842,Term Life,Online,AGT001897,2021-07-22,2041-07-17,3364872,12010,Annual,410,Low,Active,9.53,4.41
POL000009914,CUST00055881,Term Life,Bancassurance,AGT001243,2026-03-16,2027-03-16,2891246,12358,Quarterly,414,Low,Active,0.32,1.99
POL000009915,CUST00033102,Home,Broker,AGT001431,2021-11-06,2022-11-06,1151165,8951,Monthly,484,Medium,Active,8.12,1.99
POL000009916,CUST00039082,Personal Accident,Corporate Partner,AGT001206,2025-04-01,2026-04-01,853361,4092,Monthly,591,Medium,Active,19.86,3.15
POL000009917,CUST00010224,Whole Life,Corporate Partner,AGT002364,2023-04-25,2024-04-24,1505414,53200,Annual,378,Low,Expired,1.11,2.1
POL000009918,CUST00045932,Health,Online,AGT004338,2020-08-11,2030-08-09,490552,7963,Quarterly,407,Low,Active,8.48,0.8
POL000009919,CUST00071696,Motor,Corporate Partner,AGT004617,2019-09-02,2020-09-01,992416,13285,Monthly,469,Low,Active,13.89,4.92
POL000009920,CUST00024501,Motor,Online,AGT002316,2021-11-08,2022-11-08,618032,10981,Annual,379,Low,Active,7.17,3.91
POL000009921,CUST00083481,Personal Accident,Online,AGT002567,2023-01-17,2024-01-17,1619244,3678,Annual,410,Low,Active,3.53,3.2
POL000009922,CUST00023717,Travel,Corporate Partner,AGT003571,2019-03-07,2020-03-06,235717,3579,Monthly,250,Low,Active,2.98,2.38
POL000009923,CUST00039656,Health,Corporate Partner,AGT002931,2019-02-05,2029-02-02,2014725,22123,Monthly,394,Low,Active,3.02,4.28
POL000009924,CUST00069271,Home,Online,AGT002479,2025-10-09,2026-10-09,3578659,10700,Monthly,372,Low,Expired,2.9,1.19
POL000009925,CUST00080724,Term Life,Broker,AGT001391,2025-11-24,2045-11-19,6631858,16732,Monthly,411,Low,Active,14.27,1.39
POL000009926,CUST00033887,Term Life,Direct,AGT004553,2020-06-26,2021-06-26,2857824,25007,Monthly,333,Low,Active,1.08,3.04
POL000009927,CUST00007218,Term Life,Direct,AGT004709,2022-02-15,2023-02-15,4817686,14102,Quarterly,443,Low,Active,0.68,1.94
POL000009928,CUST00086694,Term Life,Agent,AGT002740,2024-01-06,2025-01-05,3707493,21472,Annual,405,Low,Cancelled,1.96,2.99
POL000009929,CUST00036694,Home,Direct,AGT003552,2024-03-21,2034-03-19,2592432,15508,Annual,411,Low,Active,2.5,1.62
POL000009930,CUST00082219,Commercial,Corporate Partner,AGT002189,2022-03-02,2023-03-02,11133745,84613,Monthly,250,Low,Active,6.83,0.63
POL000009931,CUST00091371,Term Life,Bancassurance,AGT004230,2019-12-22,2029-12-19,4377295,12704,Monthly,310,Low,Active,14.81,4.03
POL000009932,CUST00002616,Commercial,Corporate Partner,AGT002673,2019-05-30,2024-05-28,2425160,56398,Monthly,380,Low,Expired,9.31,0.24
POL000009933,CUST00070533,Term Life,Direct,AGT004763,2025-12-14,2035-12-12,4216815,6579,Annual,527,Medium,Lapsed,16.82,2.76
POL000009934,CUST00047835,Health,Bancassurance,AGT001039,2024-08-25,2025-08-25,508853,29508,Annual,366,Low,Active,10.84,3.94
POL000009935,CUST00015417,Home,Direct,AGT001449,2019-07-01,2029-06-28,8182919,7898,Annual,486,Medium,Active,16.12,4.56
POL000009936,CUST00082640,Term Life,Corporate Partner,AGT003236,2025-03-04,2035-03-02,7176880,8820,Annual,343,Low,Active,5.2,3.89
POL000009937,CUST00067672,Travel,Direct,AGT003176,2025-01-04,2030-01-03,384769,1739,Annual,382,Low,Expired,10.12,4.77
POL000009938,CUST00002962,Health,Online,AGT003533,2022-04-06,2023-04-06,423654,10706,Annual,445,Low,Active,14.12,3.57
POL000009939,CUST00024851,Health,Online,AGT000919,2021-06-23,2022-06-23,558320,14603,Annual,465,Low,Active,13.86,4.68
POL000009940,CUST00087839,Health,Broker,AGT000042,2025-01-26,2026-01-26,464834,6585,Monthly,350,Low,Lapsed,13.2,0.21
POL000009941,CUST00067620,Health,Broker,AGT000718,2024-03-22,2029-03-21,770085,16185,Annual,335,Low,Active,3.87,2.9
POL000009942,CUST00032828,Motor,Corporate Partner,AGT002529,2021-12-18,2041-12-13,176270,8900,Quarterly,332,Low,Active,14.96,1.82
POL000009943,CUST00003980,Health,Direct,AGT001844,2020-09-25,2021-09-25,404197,8340,Annual,454,Low,Active,13.9,2.05
POL000009944,CUST00012315,Term Life,Agent,AGT003517,2026-04-03,2027-04-03,2910540,18256,Annual,384,Low,Active,13.92,1.53
POL000009945,CUST00077731,Term Life,Broker,AGT003417,2025-04-22,2026-04-22,6760851,12710,Monthly,307,Low,Active,9.07,2.16
POL000009946,CUST00099805,Term Life,Direct,AGT003484,2026-03-29,2046-03-24,6126767,9066,Monthly,417,Low,Lapsed,3.62,2.91
POL000009947,CUST00055478,Motor,Direct,AGT004202,2023-06-28,2024-06-27,632794,11853,Annual,386,Low,Active,13.01,4.28
POL000009948,CUST00016698,Motor,Corporate Partner,AGT003528,2019-03-17,2020-03-16,548954,23487,Annual,495,Medium,Active,11.71,3.9
POL000009949,CUST00038357,Commercial,Broker,AGT004987,2023-04-21,2024-04-20,5454459,56157,Quarterly,355,Low,Expired,19.58,1.54
POL000009950,CUST00039011,Travel,Online,AGT002524,2021-12-23,2022-12-23,171097,2935,Monthly,461,Low,Active,14.42,3.23
POL000009951,CUST00063829,Motor,Online,AGT003160,2019-05-26,2020-05-25,730429,12355,Monthly,466,Low,Active,13.0,3.75
POL000009952,CUST00090501,Home,Broker,AGT001173,2024-01-05,2025-01-04,3531515,17254,Annual,410,Low,Active,12.64,4.93
POL000009953,CUST00001704,Motor,Direct,AGT004314,2024-12-02,2025-12-02,701391,26279,Quarterly,400,Low,Active,17.91,4.04
POL000009954,CUST00016946,Health,Online,AGT001750,2024-10-21,2025-10-21,461947,22006,Annual,274,Low,Active,2.35,4.91
POL000009955,CUST00054094,Personal Accident,Direct,AGT001681,2024-09-28,2025-09-28,913750,4576,Half-Yearly,401,Low,Active,10.91,1.52
POL000009956,CUST00060971,Health,Online,AGT004667,2021-10-25,2022-10-25,736463,19195,Annual,414,Low,Active,15.97,4.83
POL000009957,CUST00084241,Motor,Bancassurance,AGT003048,2025-04-07,2026-04-07,442880,12695,Annual,372,Low,Active,10.27,0.15
POL000009958,CUST00001928,Travel,Direct,AGT000064,2024-04-28,2025-04-28,481961,1810,Annual,368,Low,Active,2.83,2.38
POL000009959,CUST00085817,Term Life,Bancassurance,AGT004257,2021-02-26,2022-02-26,5295065,23732,Monthly,501,Medium,Active,0.98,0.99
POL000009960,CUST00051493,Home,Corporate Partner,AGT002290,2020-08-13,2025-08-12,2562598,7068,Half-Yearly,414,Low,Active,9.68,1.28
POL000009961,CUST00049346,Term Life,Bancassurance,AGT003468,2022-05-07,2023-05-07,10275350,24797,Annual,476,Low,Expired,8.21,3.06
POL000009962,CUST00080819,Health,Broker,AGT004039,2021-03-02,2022-03-02,1214676,40576,Half-Yearly,462,Low,Active,18.77,1.77
POL000009963,CUST00077381,Motor,Online,AGT003375,2025-04-06,2026-04-06,389340,13389,Annual,386,Low,Expired,3.74,3.35
POL000009964,CUST00011063,Motor,Corporate Partner,AGT002716,2020-07-16,2030-07-14,1108092,8985,Monthly,250,Low,Active,13.95,1.82
POL000009965,CUST00096127,Home,Direct,AGT003124,2023-11-25,2043-11-20,7616057,12673,Annual,477,Low,Expired,17.73,4.65
POL000009966,CUST00034616,Term Life,Bancassurance,AGT000760,2025-10-11,2026-10-11,5665837,21160,Monthly,478,Low,Active,3.25,4.23
POL000009967,CUST00078609,Health,Broker,AGT001778,2019-12-04,2020-12-03,662692,25596,Monthly,445,Low,Active,9.85,0.92
POL000009968,CUST00099996,Health,Broker,AGT000919,2020-11-29,2021-11-29,932429,21554,Annual,373,Low,Expired,7.22,1.28
POL000009969,CUST00027599,Commercial,Online,AGT003216,2023-06-14,2024-06-13,3358794,48901,Quarterly,465,Low,Active,9.71,4.73
POL000009970,CUST00098628,Motor,Broker,AGT002542,2020-02-24,2040-02-19,1387096,21352,Annual,414,Low,Active,0.49,0.29
POL000009971,CUST00035602,Commercial,Broker,AGT001182,2022-05-08,2023-05-08,5050818,41237,Quarterly,390,Low,Lapsed,9.83,0.82
POL000009972,CUST00043452,Personal Accident,Agent,AGT001998,2023-10-10,2024-10-09,3060160,7443,Monthly,400,Low,Active,7.15,1.98
POL000009973,CUST00094370,Motor,Direct,AGT001867,2019-10-26,2024-10-24,268777,26127,Monthly,350,Low,Active,1.42,0.9
POL000009974,CUST00066039,Travel,Agent,AGT003945,2020-07-04,2021-07-04,317546,3196,Annual,442,Low,Cancelled,4.3,1.3
POL000009975,CUST00041918,Health,Broker,AGT001308,2021-08-04,2022-08-04,364597,6222,Annual,430,Low,Active,19.95,4.52
POL000009976,CUST00072552,Commercial,Corporate Partner,AGT000021,2020-12-04,2025-12-03,2561201,82885,Annual,468,Low,Active,19.81,1.8
POL000009977,CUST00060115,Health,Online,AGT001342,2019-04-14,2024-04-12,365731,17166,Annual,411,Low,Active,7.17,2.71
POL000009978,CUST00011495,Whole Life,Agent,AGT002006,2021-02-23,2022-02-23,4068302,81984,Monthly,435,Low,Active,13.51,3.88
POL000009979,CUST00050501,Health,Broker,AGT001458,2023-01-26,2024-01-26,908383,28919,Quarterly,388,Low,Cancelled,10.7,0.95
POL000009980,CUST00093212,Health,Broker,AGT000885,2024-11-30,2025-11-30,134626,13978,Annual,436,Low,Expired,5.57,0.03
POL000009981,CUST00030270,Term Life,Bancassurance,AGT001264,2019-06-16,2020-06-15,2503932,11892,Monthly,408,Low,Active,12.2,3.12
POL000009982,CUST00007663,Health,Bancassurance,AGT003903,2020-06-12,2021-06-12,579187,14000,Annual,456,Low,Active,4.2,2.0
POL000009983,CUST00081413,Health,Broker,AGT003698,2020-02-16,2021-02-15,527672,19081,Annual,466,Low,Active,9.8,3.65
POL000009984,CUST00027076,Term Life,Bancassurance,AGT002644,2025-07-16,2026-07-16,6705707,10539,Monthly,440,Low,Active,8.22,1.55
POL000009985,CUST00084873,Motor,Direct,AGT000525,2021-05-24,2022-05-24,1088407,17175,Annual,423,Low,Cancelled,15.29,2.24
POL000009986,CUST00057409,Term Life,Online,AGT002922,2024-03-13,2025-03-13,3969456,26972,Annual,476,Low,Active,5.01,2.6
POL000009987,CUST00087246,Motor,Corporate Partner,AGT004512,2019-10-10,2024-10-08,1362123,12404,Annual,440,Low,Active,10.38,4.98
POL000009988,CUST00099831,Health,Corporate Partner,AGT001414,2019-04-15,2020-04-14,764615,18680,Monthly,371,Low,Active,4.09,2.26
POL000009989,CUST00093600,Health,Direct,AGT000568,2019-09-27,2024-09-25,500035,14621,Annual,512,Medium,Active,13.23,3.35
POL000009990,CUST00067144,Health,Broker,AGT001576,2020-10-13,2040-10-08,878682,9722,Annual,452,Low,Active,19.29,0.35
POL000009991,CUST00057790,Health,Corporate Partner,AGT001622,2025-05-21,2045-05-16,1425015,34911,Monthly,472,Low,Lapsed,8.13,1.84
POL000009992,CUST00034041,Health,Online,AGT000614,2023-05-15,2024-05-14,684359,19613,Annual,495,Medium,Active,2.34,2.7
POL000009993,CUST00059136,Motor,Direct,AGT001387,2023-07-19,2024-07-18,598980,13548,Annual,427,Low,Cancelled,14.92,3.86
POL000009994,CUST00070070,Term Life,Corporate Partner,AGT004993,2025-02-28,2035-02-26,5898578,17907,Monthly,458,Low,Active,10.7,1.77
POL000009995,CUST00025986,Whole Life,Bancassurance,AGT000078,2019-07-20,2024-07-18,1230023,46589,Monthly,350,Low,Expired,17.15,3.43
POL000009996,CUST00030152,Motor,Online,AGT003995,2022-11-21,2032-11-18,268952,12269,Monthly,348,Low,Active,3.51,1.09
POL000009997,CUST00001080,Commercial,Broker,AGT002104,2019-07-25,2020-07-24,4045883,32859,Quarterly,494,Medium,Active,19.23,0.19
POL000009998,CUST00079063,Personal Accident,Broker,AGT003098,2021-10-01,2022-10-01,668659,7616,Annual,419,Low,Active,8.08,1.63
POL000009999,CUST00086094,Health,Direct,AGT003789,2022-02-19,2032-02-17,540346,19667,Monthly,307,Low,Expired,8.1,2.87
POL000010000,CUST00073381,Whole Life,Broker,AGT000861,2020-05-09,2025-05-08,3454973,28695,Monthly,535,Medium,Active,8.23,3.9
POL000010001,CUST00082479,Term Life,Online,AGT000669,2023-03-01,2024-02-29,8443341,13775,Monthly,495,Medium,Expired,9.51,4.26
POL000010002,CUST00067137,Commercial,Online,AGT002576,2023-11-14,2024-11-13,6196400,58824,Quarterly,369,Low,Active,12.45,2.32
POL000010003,CUST00083131,Motor,Corporate Partner,AGT003025,2020-03-14,2021-03-14,1018553,14950,Annual,395,Low,Active,1.21,2.4
POL000010004,CUST00010809,Health,Agent,AGT004935,2020-12-05,2040-11-30,1488447,14891,Annual,400,Low,Active,19.89,1.18
POL000010005,CUST00034597,Motor,Broker,AGT000670,2025-08-10,2026-08-10,571596,13109,Annual,405,Low,Expired,6.74,4.57
POL000010006,CUST00032710,Personal Accident,Direct,AGT003251,2020-02-02,2021-02-01,822725,6023,Annual,384,Low,Active,15.82,0.96
POL000010007,CUST00069526,Commercial,Online,AGT001114,2021-03-28,2022-03-28,10757879,68957,Annual,432,Low,Lapsed,14.65,3.03
POL000010008,CUST00064013,Personal Accident,Corporate Partner,AGT003643,2022-08-20,2027-08-19,928506,3732,Half-Yearly,446,Low,Active,2.5,1.69
POL000010009,CUST00046610,Commercial,Bancassurance,AGT003505,2023-06-27,2033-06-24,3676165,39146,Monthly,504,Medium,Lapsed,15.44,0.6
POL000010010,CUST00022279,Whole Life,Bancassurance,AGT000854,2019-10-23,2024-10-21,1238934,35255,Monthly,357,Low,Active,15.08,3.42
POL000010011,CUST00055373,Motor,Direct,AGT003410,2021-01-07,2022-01-07,798132,20592,Annual,400,Low,Active,2.1,0.35
POL000010012,CUST00017856,Term Life,Agent,AGT001371,2026-07-15,2046-07-10,2315972,10909,Half-Yearly,440,Low,Active,1.7,4.27
POL000010013,CUST00010522,Motor,Bancassurance,AGT000209,2024-02-22,2025-02-21,409607,10169,Quarterly,315,Low,Active,16.14,2.39
POL000010014,CUST00002718,Travel,Online,AGT002950,2023-06-12,2024-06-11,287240,4531,Monthly,373,Low,Cancelled,10.78,0.84
POL000010015,CUST00090589,Home,Bancassurance,AGT001628,2022-08-06,2027-08-05,3444241,8546,Annual,433,Low,Active,19.15,1.31
POL000010016,CUST00017446,Health,Agent,AGT002866,2025-05-14,2026-05-14,693945,24275,Monthly,394,Low,Active,4.79,2.84
POL000010017,CUST00015588,Health,Online,AGT002001,2019-06-28,2020-06-27,1451016,25445,Monthly,337,Low,Active,10.22,0.69
POL000010018,CUST00097264,Travel,Corporate Partner,AGT001975,2024-02-29,2044-02-24,456023,3677,Annual,256,Low,Active,13.91,1.53
POL000010019,CUST00070203,Motor,Broker,AGT004752,2022-02-23,2023-02-23,857669,8782,Monthly,398,Low,Active,15.21,0.77
POL000010020,CUST00038258,Health,Online,AGT004843,2021-10-06,2022-10-06,1971894,14303,Annual,365,Low,Expired,5.77,4.81
POL000010021,CUST00003356,Travel,Broker,AGT000504,2021-01-25,2022-01-25,183587,4120,Monthly,449,Low,Active,8.79,0.79
POL000010022,CUST00068923,Motor,Bancassurance,AGT003650,2020-07-18,2030-07-16,472935,13701,Quarterly,409,Low,Active,15.6,0.95
POL000010023,CUST00033805,Term Life,Bancassurance,AGT002573,2020-07-18,2021-07-18,3449205,17604,Half-Yearly,435,Low,Active,15.52,0.84
POL000010024,CUST00052829,Motor,Direct,AGT002652,2022-12-09,2023-12-09,414704,11226,Annual,451,Low,Lapsed,5.52,3.13
POL000010025,CUST00092082,Motor,Direct,AGT001355,2019-05-28,2020-05-27,842788,21049,Annual,402,Low,Active,17.59,4.09
POL000010026,CUST00066302,Home,Agent,AGT003025,2019-03-13,2024-03-11,1811265,7427,Quarterly,409,Low,Active,9.81,2.35
POL000010027,CUST00010891,Home,Corporate Partner,AGT000625,2025-11-23,2035-11-21,6501640,8680,Annual,407,Low,Expired,12.42,1.59
POL000010028,CUST00063815,Term Life,Agent,AGT003347,2025-06-28,2045-06-23,3427554,21102,Monthly,449,Low,Active,16.23,4.9
POL000010029,CUST00003730,Motor,Agent,AGT000767,2022-06-08,2032-06-05,838732,5548,Annual,553,Medium,Active,18.09,3.73
POL000010030,CUST00092589,Health,Broker,AGT003924,2020-04-13,2021-04-13,610064,9984,Quarterly,443,Low,Active,7.09,4.49
POL000010031,CUST00056474,Motor,Corporate Partner,AGT003597,2021-12-07,2022-12-07,364430,10582,Monthly,506,Medium,Active,1.36,4.7
POL000010032,CUST00058887,Health,Direct,AGT004702,2026-04-21,2027-04-21,919484,12338,Half-Yearly,492,Medium,Lapsed,12.44,0.56
POL000010033,CUST00095338,Motor,Online,AGT003756,2019-02-14,2039-02-09,559160,10743,Monthly,483,Medium,Active,11.07,2.54
POL000010034,CUST00015402,Term Life,Agent,AGT001927,2024-09-10,2034-09-08,3309294,10903,Monthly,440,Low,Active,18.59,1.91
POL000010035,CUST00023935,Personal Accident,Agent,AGT004457,2023-05-22,2033-05-19,3670532,8246,Half-Yearly,405,Low,Active,19.97,1.89
POL000010036,CUST00083108,Health,Corporate Partner,AGT001516,2022-11-05,2023-11-05,693022,13871,Annual,362,Low,Active,11.35,0.14
POL000010037,CUST00030129,Term Life,Agent,AGT002354,2020-09-10,2040-09-05,8095419,12497,Annual,440,Low,Expired,11.26,2.2
POL000010038,CUST00037707,Motor,Bancassurance,AGT002293,2026-07-13,2027-07-13,340737,29790,Monthly,323,Low,Cancelled,17.84,0.17
POL000010039,CUST00071626,Motor,Online,AGT004972,2021-01-16,2022-01-16,351613,13717,Annual,423,Low,Active,8.81,2.39
POL000010040,CUST00099433,Motor,Agent,AGT000103,2021-01-23,2022-01-23,559097,29513,Annual,377,Low,Active,6.79,1.96
POL000010041,CUST00038569,Health,Broker,AGT003726,2020-09-04,2030-09-02,1348190,18830,Annual,521,Medium,Lapsed,19.2,1.39
POL000010042,CUST00047982,Personal Accident,Broker,AGT001635,2020-06-19,2025-06-18,1100868,5331,Monthly,552,Medium,Active,19.74,1.58
